date,n_transactions,avg_block_size_mb,avg_tx_per_block,avg_confirmation_time_min,median_confirmation_time_min,avg_mining_difficulty,avg_hashrate,miners_revenue_usd,avg_transaction_fees_btc,avg_transaction_fees_usd,cost_per_transaction_usd,sent_coins_usd,output_volume_btc,active_addresses,coins_in_circulation,market_price_usd,avg_transaction_value_btc,avg_fee_to_reward_ratio,sopr,mvrv
2023-05-05,411429.0,1.6049264201680673,3457.3865546218485,58.42311877427369,14.766666666666667,48005534313579.0,283977798.47865146,25724804.124775995,134.96713092000002,3957854.124775989,62.52550045032313,2510385337.6027164,821755.2957860519,652054.0,19364400.0,28851.84,1.997319818938509,63299.83920593369,1.0052803031459072,1.476466635695
2023-05-06,601134.0,1.6663023355704705,4034.4563758389263,51.91584379067383,10.366666666666667,48005534313579.0,355568840.1119249,32521180.41066841,182.03461341,5314480.410668421,54.09971888242624,1400151899.5226257,872788.127934755,619770.0,19365143.75,29535.38,1.4519027836301972,98234.89882116148,1.001084233871575,1.443843173393
2023-05-07,607883.0,1.684206985611511,4373.258992805755,40.02778440094831,8.483333333333333,48005534313579.0,331705159.5675005,36809638.64957858,403.91903786,11680119.899578568,60.55382145837041,6275070589.277977,1020109.309876,482095.0,19366075.0,28903.41,1.6781342953759195,192888.2375756983,1.0720952366382257,1.429877064919
2023-05-08,575051.0,1.7029231678832115,4197.4525547445255,79.56005113699814,16.816666666666666,48005534313579.0,326932423.4586156,41744197.067098685,635.35380034,17774953.31709868,72.59216498553812,2648208726.2818136,800540.696421211,552358.0,19366943.75,28456.84,1.392121214329183,244860.4931488105,1.00568693642635,1.378067479397
2023-05-09,598256.0,1.6603578741721854,3961.9602649006624,257.606387319569,10.266666666666667,48005534313579.0,360341576.2208098,38255911.8781401,440.26574469,12170055.628140096,63.94572202893092,2281077965.487694,745971.0085325907,586519.0,19367800.0,27691.41,1.246909364105986,190318.52705696257,0.9956919459926704,1.374090435543
2023-05-10,671668.0,1.6815469647058818,3950.9882352941177,729.0134193878841,11.641666666666666,48005534313579.0,405682569.2552164,38971069.437675245,339.7677186100001,9436638.187675249,58.02132815271123,3137536935.187248,847529.6317737019,686423.0,19368743.75,27640.09,1.2618282124110451,162640.85101323712,0.9997103519452064,1.374436923429
2023-05-11,546549.0,1.7373991986754969,3619.5298013245033,266.14889849899214,9.283333333333331,48005534313579.0,360341576.2208098,31079349.01717088,194.3781224,5303642.76717087,56.86470749588945,2770395978.856964,854687.5777519386,596717.0,19369806.25,27617.14,1.5637894822823546,93267.7402333293,0.9958658183163638,1.341912915639
2023-05-12,509159.0,1.670210177304964,3611.0567375886526,280.36821840681165,10.516666666666667,48005534313579.0,336477895.6763853,27932158.24696612,173.44342629,4591339.496966119,54.85940196867013,3169630069.189967,961567.3125304152,604937.0,19370750.0,26993.2,1.8885403430567176,83692.84629803665,0.9980829713617084,1.331264514159
2023-05-13,575640.0,1.7068472275862074,3969.931034482759,195.0296766245613,9.433333333333334,48005534313579.0,346023367.89415514,27237496.705574512,108.78997678000006,2919802.9555745185,47.31689372798018,991289460.9544857,527760.2436363552,553742.0,19371631.25,26803.05,0.916823437628301,61707.40988113372,0.999666695265654,1.334669775407
2023-05-14,631677.0,1.7191322068965509,3630.3275862068967,1035.79133505536,9.05,48005534313579.0,415228041.47298616,31630058.255630765,88.42138683000006,2376958.255630781,50.07315171461168,1215289911.1348636,521803.0704965116,565005.0,19372537.5,26785.94,0.8260599491457051,47469.71529130187,1.0025469095479531,1.338338944895
