date,sp500_close,sp500_volume,dowjones_close,dowjones_volume,oil_close,oil_volume,eth_close,eth_volume_usd,eth_price_is_backfilled
2018-07-24,2820.39990234375,3430410000.0,25241.939453125,274940000.0,68.5199966430664,524591.0,435.555,0.0,False
2018-07-25,2846.070068359375,3584400000.0,25414.099609375,273670000.0,69.30000305175781,622913.0,428.8225,0.0,False
2018-07-26,2837.43994140625,3667290000.0,25527.0703125,297530000.0,69.61000061035156,489059.0,421.8725,0.0,False
2018-07-27,2818.820068359375,3434370000.0,25451.060546875,329680000.0,68.69000244140625,460450.0,427.265,0.0,False
2018-07-28,2818.820068359375,3434370000.0,25451.060546875,329680000.0,68.69000244140625,460450.0,426.5925,0.0,False
2018-07-29,2818.820068359375,3434370000.0,25451.060546875,329680000.0,68.69000244140625,460450.0,425.1725,0.0,False
2018-07-30,2802.60009765625,3261190000.0,25306.830078125,296880000.0,70.12999725341797,463011.0,417.7025,0.0,False
2018-07-31,2816.2900390625,3906890000.0,25415.189453125,348700000.0,68.76000213623047,519070.0,399.4025,0.0,False
2018-08-01,2813.360107421875,3501350000.0,25333.8203125,315880000.0,67.66000366210938,576561.0,390.12,0.0,False
2018-08-02,2827.219970703125,3501380000.0,25326.16015625,307700000.0,68.95999908447266,531071.0,383.5525,0.0,False
2018-08-03,2840.35009765625,3043690000.0,25462.580078125,239020000.0,68.48999786376953,476615.0,388.6725,0.0,False
2018-08-04,2840.35009765625,3043690000.0,25462.580078125,239020000.0,68.48999786376953,476615.0,380.42,0.0,False
2018-08-05,2840.35009765625,3043690000.0,25462.580078125,239020000.0,68.48999786376953,476615.0,382.0725,0.0,False
2018-08-06,2850.39990234375,2879020000.0,25502.1796875,238990000.0,69.01000213623047,495605.0,379.185,0.0,False
2018-08-07,2858.449951171875,3185440000.0,25628.91015625,239910000.0,69.16999816894531,485027.0,358.8975,0.0,False
2018-08-08,2857.699951171875,2978070000.0,25583.75,217770000.0,66.94000244140625,760313.0,342.06,0.0,False
2018-08-09,2853.580078125,3066180000.0,25509.23046875,214970000.0,66.80999755859375,509401.0,348.02,0.0,False
2018-08-10,2833.280029296875,3265590000.0,25313.140625,234480000.0,67.62999725341797,524490.0,323.1675,0.0,False
2018-08-11,2833.280029296875,3265590000.0,25313.140625,234480000.0,67.62999725341797,524490.0,313.945,0.0,False
2018-08-12,2833.280029296875,3265590000.0,25313.140625,234480000.0,67.62999725341797,524490.0,314.1425,0.0,False
2018-08-13,2821.929931640625,3173630000.0,25187.69921875,219990000.0,67.19999694824219,578219.0,288.5175,0.0,False
2018-08-14,2839.9599609375,2986500000.0,25299.919921875,219210000.0,67.04000091552734,538484.0,284.4875,0.0,False
2018-08-15,2818.3701171875,3656680000.0,25162.41015625,295810000.0,65.01000213623047,573473.0,286.4125,0.0,False
2018-08-16,2840.68994140625,3232000000.0,25558.73046875,342430000.0,65.45999908447266,383380.0,290.6325,0.0,False
2018-08-17,2850.1298828125,3037640000.0,25669.3203125,284160000.0,65.91000366210938,171403.0,313.66,0.0,False
2018-08-18,2850.1298828125,3037640000.0,25669.3203125,284160000.0,65.91000366210938,171403.0,297.0075,0.0,False
2018-08-19,2850.1298828125,3037640000.0,25669.3203125,284160000.0,65.91000366210938,171403.0,300.335,0.0,False
2018-08-20,2857.050048828125,2757150000.0,25758.689453125,248570000.0,66.43000030517578,112709.0,278.5175,0.0,False
2018-08-21,2862.9599609375,3174010000.0,25822.2890625,241620000.0,67.3499984741211,437164.0,286.1975,0.0,False
2018-08-22,2861.820068359375,2701250000.0,25733.599609375,200480000.0,67.86000061035156,581899.0,278.1925,0.0,False
2018-08-23,2856.97998046875,2724450000.0,25656.98046875,213270000.0,67.83000183105469,450690.0,282.2925,0.0,False
2018-08-24,2874.68994140625,2603010000.0,25790.349609375,200330000.0,68.72000122070312,517796.0,286.7375,0.0,False
2018-08-25,2874.68994140625,2603010000.0,25790.349609375,200330000.0,68.72000122070312,517796.0,283.92,0.0,False
2018-08-26,2874.68994140625,2603010000.0,25790.349609375,200330000.0,68.72000122070312,517796.0,281.1675,0.0,False
2018-08-27,2896.739990234375,2865070000.0,26049.640625,220510000.0,68.87000274658203,332612.0,291.4725,0.0,False
2018-08-28,2897.52001953125,2687770000.0,26064.01953125,211470000.0,68.52999877929688,426833.0,297.125,0.0,False
2018-08-29,2914.0400390625,2805520000.0,26124.5703125,214960000.0,69.51000213623047,497095.0,291.8875,0.0,False
2018-08-30,2901.1298828125,2810450000.0,25986.919921875,240440000.0,70.25,445584.0,288.64,0.0,False
2018-08-31,2901.52001953125,2887220000.0,25964.8203125,273440000.0,69.80000305175781,419739.0,286.7775,0.0,False
2018-09-01,2901.52001953125,2887220000.0,25964.8203125,273440000.0,69.80000305175781,419739.0,296.7475,0.0,False
2018-09-02,2901.52001953125,2887220000.0,25964.8203125,273440000.0,69.80000305175781,419739.0,296.5625,0.0,False
2018-09-03,2901.52001953125,2887220000.0,25964.8203125,273440000.0,69.80000305175781,419739.0,291.9825,0.0,False
2018-09-04,2896.719970703125,3087420000.0,25952.48046875,254600000.0,69.87000274658203,785981.0,289.2925,0.0,False
2018-09-05,2888.60009765625,3248780000.0,25974.990234375,289210000.0,68.72000122070312,542104.0,246.325,0.0,False
2018-09-06,2878.050048828125,3144240000.0,25995.869140625,262380000.0,67.7699966430664,633824.0,247.3125,0.0,False
2018-09-07,2871.679931640625,2976580000.0,25916.5390625,281350000.0,67.75,530895.0,236.8575,0.0,False
2018-09-08,2871.679931640625,2976580000.0,25916.5390625,281350000.0,67.75,530895.0,222.99,0.0,False
2018-09-09,2871.679931640625,2976580000.0,25916.5390625,281350000.0,67.75,530895.0,222.42,0.0,False
2018-09-10,2877.1298828125,2751100000.0,25857.0703125,252170000.0,67.54000091552734,571174.0,223.195,0.0,False
2018-09-11,2887.889892578125,2904500000.0,25971.060546875,265960000.0,69.25,676869.0,214.2775,0.0,False
2018-09-12,2888.919921875,3341280000.0,25998.919921875,282770000.0,70.37000274658203,800543.0,212.5925,0.0,False
2018-09-13,2904.179931640625,3274090000.0,26145.990234375,260800000.0,68.58999633789062,684937.0,234.1675,0.0,False
2018-09-14,2904.97998046875,3179410000.0,26154.669921875,228640000.0,68.98999786376953,611075.0,233.9725,0.0,False
2018-09-15,2904.97998046875,3179410000.0,26154.669921875,228640000.0,68.98999786376953,611075.0,241.87,0.0,False
2018-09-16,2904.97998046875,3179410000.0,26154.669921875,228640000.0,68.98999786376953,611075.0,240.5775,0.0,False
2018-09-17,2888.800048828125,2967980000.0,26062.119140625,230230000.0,68.91000366210938,422294.0,222.5475,0.0,False
2018-09-18,2904.31005859375,3091190000.0,26246.9609375,243000000.0,69.8499984741211,234202.0,231.7575,0.0,False
2018-09-19,2907.949951171875,3302460000.0,26405.759765625,251330000.0,71.12000274658203,125208.0,232.8275,0.0,False
2018-09-20,2930.75,3406520000.0,26656.98046875,260480000.0,70.80000305175781,607520.0,243.7475,0.0,False
2018-09-21,2929.669921875,5652470000.0,26743.5,657620000.0,70.77999877929688,855943.0,261.285,0.0,False
2018-09-22,2929.669921875,5652470000.0,26743.5,657620000.0,70.77999877929688,855943.0,255.83,0.0,False
2018-09-23,2929.669921875,5652470000.0,26743.5,657620000.0,70.77999877929688,855943.0,258.7675,0.0,False
2018-09-24,2919.3701171875,3392030000.0,26562.05078125,254850000.0,72.08000183105469,576894.0,246.505,0.0,False
2018-09-25,2915.56005859375,3330880000.0,26492.2109375,234110000.0,72.27999877929688,551280.0,239.84,0.0,False
2018-09-26,2905.969970703125,3417540000.0,26385.279296875,262620000.0,71.56999969482422,464463.0,235.9925,0.0,False
2018-09-27,2914.0,3101360000.0,26439.9296875,226350000.0,72.12000274658203,454549.0,247.185,0.0,False
2018-09-28,2913.97998046875,3461680000.0,26458.310546875,264030000.0,73.25,544047.0,241.3625,0.0,False
2018-09-29,2913.97998046875,3461680000.0,26458.310546875,264030000.0,73.25,544047.0,248.84,0.0,False
2018-09-30,2913.97998046875,3461680000.0,26458.310546875,264030000.0,73.25,544047.0,249.6,0.0,False
2018-10-01,2924.590087890625,3375890000.0,26651.2109375,238320000.0,75.30000305175781,601451.0,248.15,0.0,False
2018-10-02,2923.429931640625,3432620000.0,26773.939453125,258290000.0,75.2300033569336,463615.0,244.0525,0.0,False
2018-10-03,2925.510009765625,3625510000.0,26828.390625,280130000.0,76.41000366210938,698817.0,239.7975,0.0,False
2018-10-04,2901.610107421875,3510370000.0,26627.48046875,289600000.0,74.33000183105469,687949.0,241.24,0.0,False
2018-10-05,2885.570068359375,3340820000.0,26447.05078125,267100000.0,74.33999633789062,613218.0,245.41,0.0,False
2018-10-06,2885.570068359375,3340820000.0,26447.05078125,267100000.0,74.33999633789062,613218.0,243.5,0.0,False
2018-10-07,2885.570068359375,3340820000.0,26447.05078125,267100000.0,74.33999633789062,613218.0,244.05,0.0,False
2018-10-08,2884.429931640625,3381820000.0,26486.779296875,273020000.0,74.29000091552734,554938.0,246.3275,0.0,False
2018-10-09,2880.340087890625,3531690000.0,26430.5703125,282560000.0,74.95999908447266,623537.0,245.23,0.0,False
2018-10-10,2785.679931640625,4554260000.0,25598.740234375,438200000.0,73.16999816894531,652737.0,243.225,0.0,False
2018-10-11,2728.3701171875,4914090000.0,25052.830078125,522880000.0,70.97000122070312,783962.0,216.7175,0.0,False
2018-10-12,2767.1298828125,4024010000.0,25339.990234375,397510000.0,71.33999633789062,626668.0,220.9925,0.0,False
2018-10-13,2767.1298828125,4024010000.0,25339.990234375,397510000.0,71.33999633789062,626668.0,223.0975,0.0,False
2018-10-14,2767.1298828125,4024010000.0,25339.990234375,397510000.0,71.33999633789062,626668.0,219.3025,0.0,False
2018-10-15,2750.7900390625,3327160000.0,25250.55078125,287320000.0,71.77999877929688,568610.0,229.0225,0.0,False
2018-10-16,2809.919921875,3460260000.0,25798.419921875,305800000.0,71.91999816894531,535003.0,229.68,0.0,False
2018-10-17,2809.2099609375,3347090000.0,25706.6796875,298210000.0,69.75,651584.0,228.0,0.0,False
2018-10-18,2768.780029296875,3639300000.0,25379.44921875,328020000.0,68.6500015258789,215337.0,224.85,0.0,False
2018-10-19,2767.780029296875,3593940000.0,25444.33984375,350810000.0,69.12000274658203,108311.0,225.6925,0.0,False
2018-10-20,2767.780029296875,3593940000.0,25444.33984375,350810000.0,69.12000274658203,108311.0,227.4825,0.0,False
2018-10-21,2767.780029296875,3593940000.0,25444.33984375,350810000.0,69.12000274658203,108311.0,227.06,0.0,False
2018-10-22,2755.8798828125,3331270000.0,25317.41015625,314940000.0,69.16999816894531,513770.0,226.345,0.0,False
2018-10-23,2740.68994140625,4373710000.0,25191.4296875,436430000.0,66.43000030517578,853265.0,226.335,0.0,False
2018-10-24,2656.10009765625,4738670000.0,24583.419921875,496400000.0,66.81999969482422,775963.0,226.0375,0.0,False
2018-10-25,2705.570068359375,4663930000.0,24984.55078125,439670000.0,67.33000183105469,573096.0,225.2125,0.0,False
2018-10-26,2658.68994140625,4804330000.0,24688.310546875,505310000.0,67.58999633789062,595211.0,226.0075,0.0,False
2018-10-27,2658.68994140625,4804330000.0,24688.310546875,505310000.0,67.58999633789062,595211.0,226.5725,0.0,False
2018-10-28,2658.68994140625,4804330000.0,24688.310546875,505310000.0,67.58999633789062,595211.0,227.3175,0.0,False
2018-10-29,2641.25,4701260000.0,24442.919921875,443850000.0,67.04000091552734,477487.0,221.2275,0.0,False
2018-10-30,2682.6298828125,5125600000.0,24874.640625,470050000.0,66.18000030517578,680441.0,221.99,0.0,False
2018-10-31,2711.739990234375,5133380000.0,25115.759765625,448930000.0,65.30999755859375,666487.0,223.185,0.0,False
2018-11-01,2740.3701171875,4730250000.0,25380.740234375,383970000.0,63.689998626708984,790286.0,223.865,0.0,False
2018-11-02,2723.06005859375,4261230000.0,25270.830078125,429480000.0,63.13999938964844,708906.0,225.24,0.0,False
2018-11-03,2723.06005859375,4261230000.0,25270.830078125,429480000.0,63.13999938964844,708906.0,224.2775,0.0,False
2018-11-04,2723.06005859375,4261230000.0,25270.830078125,429480000.0,63.13999938964844,708906.0,233.0625,0.0,False
2018-11-05,2738.31005859375,3650910000.0,25461.69921875,334740000.0,63.099998474121094,609129.0,231.935,0.0,False
2018-11-06,2755.449951171875,3543800000.0,25635.009765625,265450000.0,62.209999084472656,761240.0,239.395,0.0,False
2018-11-07,2813.889892578125,3929080000.0,26180.30078125,361780000.0,61.66999816894531,866628.0,238.065,0.0,False
2018-11-08,2806.830078125,3673550000.0,26191.220703125,295650000.0,60.66999816894531,764546.0,233.0975,0.0,False
2018-11-09,2781.010009765625,4029030000.0,25989.30078125,324450000.0,60.189998626708984,821729.0,231.5175,0.0,False
2018-11-10,2781.010009765625,4029030000.0,25989.30078125,324450000.0,60.189998626708984,821729.0,233.2325,0.0,False
2018-11-11,2781.010009765625,4029030000.0,25989.30078125,324450000.0,60.189998626708984,821729.0,232.8775,0.0,False
2018-11-12,2726.219970703125,3701570000.0,25387.1796875,346910000.0,59.93000030517578,806219.0,232.0275,0.0,False
2018-11-13,2722.179931640625,4112820000.0,25286.490234375,339690000.0,55.689998626708984,1095643.0,227.93,0.0,False
2018-11-14,2701.580078125,4449060000.0,25080.5,384240000.0,56.25,844696.0,208.9525,0.0,False
2018-11-15,2730.199951171875,4204960000.0,25289.26953125,392750000.0,56.459999084472656,256499.0,209.4675,0.0,False
2018-11-16,2736.27001953125,3996970000.0,25413.220703125,354460000.0,56.459999084472656,159001.0,204.875,0.0,False
2018-11-17,2736.27001953125,3996970000.0,25413.220703125,354460000.0,56.459999084472656,159001.0,204.7975,0.0,False
2018-11-18,2736.27001953125,3996970000.0,25413.220703125,354460000.0,56.459999084472656,159001.0,207.3075,0.0,False
2018-11-19,2690.72998046875,3806940000.0,25017.439453125,358090000.0,56.7599983215332,699684.0,184.5225,0.0,False
2018-11-20,2641.889892578125,4370820000.0,24465.640625,445920000.0,53.43000030517578,983120.0,171.18,0.0,False
2018-11-21,2649.929931640625,3237400000.0,24464.689453125,289370000.0,54.630001068115234,734277.0,176.475,0.0,False
2018-11-22,2649.929931640625,3237400000.0,24464.689453125,289370000.0,54.630001068115234,734277.0,167.9175,0.0,False
2018-11-23,2632.56005859375,1651680000.0,24285.94921875,155940000.0,50.41999816894531,1014667.0,166.4775,0.0,False
2018-11-24,2632.56005859375,1651680000.0,24285.94921875,155940000.0,50.41999816894531,1014667.0,158.3325,0.0,False
2018-11-25,2632.56005859375,1651680000.0,24285.94921875,155940000.0,50.41999816894531,1014667.0,161.2625,0.0,False
2018-11-26,2673.449951171875,3523520000.0,24640.240234375,306280000.0,51.630001068115234,663108.0,155.6175,0.0,False
2018-11-27,2682.169921875,3494380000.0,24748.73046875,308250000.0,51.560001373291016,764010.0,157.0,0.0,False
2018-11-28,2743.7900390625,3984540000.0,25366.4296875,362160000.0,50.290000915527344,831688.0,166.85,0.0,False
2018-11-29,2737.800048828125,3599200000.0,25338.83984375,305110000.0,51.45000076293945,812721.0,162.7525,0.0,False
2018-11-30,2760.169921875,4668310000.0,25538.4609375,482250000.0,50.93000030517578,796714.0,159.305,0.0,False
2018-12-01,2760.169921875,4668310000.0,25538.4609375,482250000.0,50.93000030517578,796714.0,163.12,0.0,False
2018-12-02,2760.169921875,4668310000.0,25538.4609375,482250000.0,50.93000030517578,796714.0,161.545,0.0,False
2018-12-03,2790.3701171875,4221580000.0,25826.4296875,388480000.0,52.95000076293945,758010.0,155.8525,0.0,False
2018-12-04,2700.06005859375,4515710000.0,25027.0703125,418900000.0,53.25,738130.0,156.9675,0.0,False
2018-12-05,2700.06005859375,4515710000.0,25027.0703125,418900000.0,53.25,738130.0,150.9525,0.0,False
2018-12-06,2695.949951171875,5180430000.0,24947.669921875,471690000.0,51.4900016784668,987266.0,142.2975,0.0,False
2018-12-07,2633.080078125,4242240000.0,24388.94921875,398230000.0,52.61000061035156,987717.0,144.8725,0.0,False
2018-12-08,2633.080078125,4242240000.0,24388.94921875,398230000.0,52.61000061035156,987717.0,142.99,0.0,False
2018-12-09,2633.080078125,4242240000.0,24388.94921875,398230000.0,52.61000061035156,987717.0,145.005,0.0,False
2018-12-10,2637.719970703125,4162880000.0,24423.259765625,389690000.0,51.0,733225.0,142.4425,0.0,False
2018-12-11,2636.780029296875,3963440000.0,24370.240234375,342960000.0,51.650001525878906,665262.0,140.685,0.0,False
2018-12-12,2651.070068359375,4029300000.0,24527.26953125,344330000.0,51.150001525878906,730810.0,142.315,0.0,False
2018-12-13,2650.5400390625,3978340000.0,24597.380859375,299970000.0,52.58000183105469,733627.0,139.37,0.0,False
2018-12-14,2599.949951171875,4064370000.0,24100.509765625,416940000.0,51.20000076293945,526839.0,137.7,0.0,False
2018-12-15,2599.949951171875,4064370000.0,24100.509765625,416940000.0,51.20000076293945,526839.0,137.685,0.0,False
2018-12-16,2599.949951171875,4064370000.0,24100.509765625,416940000.0,51.20000076293945,526839.0,138.275,0.0,False
2018-12-17,2545.93994140625,4661420000.0,23592.98046875,466740000.0,49.880001068115234,211257.0,145.845,0.0,False
2018-12-18,2546.159912109375,4519190000.0,23675.640625,408070000.0,46.2400016784668,120101.0,151.215,0.0,False
2018-12-19,2506.9599609375,5152830000.0,23323.66015625,503550000.0,47.20000076293945,817721.0,150.02,0.0,False
2018-12-20,2467.419921875,5619780000.0,22859.599609375,576700000.0,45.880001068115234,794130.0,161.38,0.0,False
2018-12-21,2416.6201171875,7657890000.0,22445.369140625,900510000.0,45.59000015258789,694003.0,156.27,0.0,False
2018-12-22,2416.6201171875,7657890000.0,22445.369140625,900510000.0,45.59000015258789,694003.0,162.5275,0.0,False
2018-12-23,2416.6201171875,7657890000.0,22445.369140625,900510000.0,45.59000015258789,694003.0,172.6075,0.0,False
2018-12-24,2351.10009765625,2613670000.0,21792.19921875,308420000.0,42.529998779296875,415859.0,179.8675,0.0,False
2018-12-25,2351.10009765625,2613670000.0,21792.19921875,308420000.0,42.529998779296875,415859.0,172.225,0.0,False
2018-12-26,2467.699951171875,4249740000.0,22878.44921875,433080000.0,46.220001220703125,698408.0,173.27,0.0,False
2018-12-27,2488.830078125,4139010000.0,23138.8203125,407940000.0,44.61000061035156,665590.0,161.3425,0.0,False
2018-12-28,2485.739990234375,3728440000.0,23062.400390625,336510000.0,45.33000183105469,564385.0,178.305,0.0,False
2018-12-29,2485.739990234375,3728440000.0,23062.400390625,336510000.0,45.33000183105469,564385.0,176.0625,0.0,False
2018-12-30,2485.739990234375,3728440000.0,23062.400390625,336510000.0,45.33000183105469,564385.0,179.5825,0.0,False
2018-12-31,2506.85009765625,3461920000.0,23327.4609375,288830000.0,45.40999984741211,476970.0,173.5375,0.0,False
2019-01-01,2506.85009765625,3461920000.0,23327.4609375,288830000.0,45.40999984741211,476970.0,180.275,0.0,False
2019-01-02,2510.030029296875,3733160000.0,23346.240234375,321570000.0,46.540000915527344,850480.0,190.635,0.0,False
2019-01-03,2447.889892578125,3858830000.0,22686.220703125,424240000.0,47.09000015258789,788718.0,185.81,0.0,False
2019-01-04,2531.93994140625,4234140000.0,23433.16015625,396020000.0,47.959999084472656,817277.0,190.56,0.0,False
2019-01-05,2531.93994140625,4234140000.0,23433.16015625,396020000.0,47.959999084472656,817277.0,191.0075,0.0,False
2019-01-06,2531.93994140625,4234140000.0,23433.16015625,396020000.0,47.959999084472656,817277.0,192.385,0.0,False
2019-01-07,2549.68994140625,4133120000.0,23531.349609375,334200000.0,48.52000045776367,819939.0,188.3425,0.0,False
2019-01-08,2574.409912109375,4120060000.0,23787.44921875,317420000.0,49.779998779296875,765981.0,187.16,0.0,False
2019-01-09,2584.9599609375,4088740000.0,23879.119140625,324570000.0,52.36000061035156,891922.0,187.5425,0.0,False
2019-01-10,2596.639892578125,3721300000.0,24001.919921875,338150000.0,52.59000015258789,821782.0,170.3,0.0,False
2019-01-11,2596.260009765625,3447460000.0,23995.94921875,262650000.0,51.59000015258789,812339.0,169.87,0.0,False
2019-01-12,2596.260009765625,3447460000.0,23995.94921875,262650000.0,51.59000015258789,812339.0,168.865,0.0,False
2019-01-13,2596.260009765625,3447460000.0,23995.94921875,262650000.0,51.59000015258789,812339.0,162.0525,0.0,False
2019-01-14,2582.610107421875,3689370000.0,23909.83984375,277560000.0,50.5099983215332,791527.0,171.7575,0.0,False
2019-01-15,2610.300048828125,3601180000.0,24065.58984375,291570000.0,52.11000061035156,664183.0,165.49,0.0,False
2019-01-16,2616.10009765625,3882180000.0,24207.16015625,302830000.0,52.310001373291016,694182.0,167.0575,0.0,False
2019-01-17,2635.9599609375,3802410000.0,24370.099609375,288590000.0,52.06999969482422,288560.0,167.3475,0.0,False
2019-01-18,2670.7099609375,4009010000.0,24706.349609375,372970000.0,53.79999923706055,193099.0,165.195,0.0,False
2019-01-19,2670.7099609375,4009010000.0,24706.349609375,372970000.0,53.79999923706055,193099.0,168.0075,0.0,False
2019-01-20,2670.7099609375,4009010000.0,24706.349609375,372970000.0,53.79999923706055,193099.0,163.5325,0.0,False
2019-01-21,2670.7099609375,4009010000.0,24706.349609375,372970000.0,53.79999923706055,193099.0,162.41,0.0,False
2019-01-22,2632.89990234375,3923950000.0,24404.48046875,338480000.0,52.56999969482422,951158.0,163.995,0.0,False
2019-01-23,2638.699951171875,3358770000.0,24575.619140625,318600000.0,52.619998931884766,702866.0,162.8875,0.0,False
2019-01-24,2642.330078125,3449230000.0,24553.240234375,320170000.0,53.130001068115234,714415.0,162.7625,0.0,False
2019-01-25,2664.760009765625,3821000000.0,24737.19921875,376890000.0,53.689998626708984,593385.0,161.7375,0.0,False
2019-01-26,2664.760009765625,3821000000.0,24737.19921875,376890000.0,53.689998626708984,593385.0,161.73,0.0,False
2019-01-27,2664.760009765625,3821000000.0,24737.19921875,376890000.0,53.689998626708984,593385.0,158.9125,0.0,False
2019-01-28,2643.85009765625,3630820000.0,24528.220703125,347170000.0,51.9900016784668,650667.0,154.5525,0.0,False
2019-01-29,2640.0,3518070000.0,24579.9609375,330870000.0,53.310001373291016,660527.0,153.455,0.0,False
2019-01-30,2681.050048828125,3883270000.0,25014.859375,397330000.0,54.22999954223633,731312.0,156.17,0.0,False
2019-01-31,2704.10009765625,4953800000.0,24999.669921875,507350000.0,53.790000915527344,718650.0,154.785,0.0,False
2019-02-01,2706.530029296875,3782490000.0,25063.890625,372090000.0,55.2599983215332,689566.0,154.9225,0.0,False
2019-02-02,2706.530029296875,3782490000.0,25063.890625,372090000.0,55.2599983215332,689566.0,157.4625,0.0,False
2019-02-03,2706.530029296875,3782490000.0,25063.890625,372090000.0,55.2599983215332,689566.0,154.9775,0.0,False
2019-02-04,2724.8701171875,3369450000.0,25239.369140625,298540000.0,54.560001373291016,622472.0,155.04,0.0,False
2019-02-05,2737.699951171875,3597620000.0,25411.51953125,310650000.0,53.65999984741211,609756.0,155.0275,0.0,False
2019-02-06,2731.610107421875,3486590000.0,25390.30078125,247590000.0,54.0099983215332,606720.0,153.005,0.0,False
2019-02-07,2706.050048828125,4114040000.0,25169.529296875,295460000.0,52.63999938964844,749010.0,152.905,0.0,False
2019-02-08,2707.8798828125,3649510000.0,25106.330078125,248210000.0,52.720001220703125,621003.0,164.065,0.0,False
2019-02-09,2707.8798828125,3649510000.0,25106.330078125,248210000.0,52.720001220703125,621003.0,164.0175,0.0,False
2019-02-10,2707.8798828125,3649510000.0,25106.330078125,248210000.0,52.720001220703125,621003.0,168.44,0.0,False
2019-02-11,2709.800048828125,3395330000.0,25053.109375,241700000.0,52.40999984741211,750242.0,165.13,0.0,False
2019-02-12,2744.72998046875,3843020000.0,25425.759765625,278110000.0,53.099998474121094,708312.0,166.1925,0.0,False
2019-02-13,2753.030029296875,3684910000.0,25543.26953125,263330000.0,53.900001525878906,706552.0,165.985,0.0,False
2019-02-14,2745.72998046875,3845390000.0,25439.390625,313010000.0,54.40999984741211,623546.0,165.0,0.0,False
2019-02-15,2775.60009765625,3648680000.0,25883.25,328530000.0,55.59000015258789,276907.0,165.78,0.0,False
2019-02-16,2775.60009765625,3648680000.0,25883.25,328530000.0,55.59000015258789,276907.0,166.7225,0.0,False
2019-02-17,2775.60009765625,3648680000.0,25883.25,328530000.0,55.59000015258789,276907.0,174.765,0.0,False
2019-02-18,2775.60009765625,3648680000.0,25883.25,328530000.0,55.59000015258789,276907.0,183.9625,0.0,False
2019-02-19,2779.760009765625,3535270000.0,25891.3203125,280620000.0,56.09000015258789,153728.0,182.5675,0.0,False
2019-02-20,2784.699951171875,3904830000.0,25954.439453125,287880000.0,56.91999816894531,685111.0,186.105,0.0,False
2019-02-21,2774.8798828125,3598260000.0,25850.630859375,255710000.0,56.959999084472656,546202.0,183.685,0.0,False
2019-02-22,2792.669921875,3429350000.0,26031.810546875,279760000.0,57.2599983215332,513439.0,185.455,0.0,False
2019-02-23,2792.669921875,3429350000.0,26031.810546875,279760000.0,57.2599983215332,513439.0,193.6725,0.0,False
2019-02-24,2792.669921875,3429350000.0,26031.810546875,279760000.0,57.2599983215332,513439.0,174.3225,0.0,False
2019-02-25,2796.110107421875,3860260000.0,26091.94921875,281600000.0,55.47999954223633,723012.0,178.7075,0.0,False
2019-02-26,2793.89990234375,3676200000.0,26057.98046875,257850000.0,55.5,538919.0,177.32,0.0,False
2019-02-27,2792.3798828125,3771790000.0,25985.16015625,255380000.0,56.939998626708984,577227.0,176.25,0.0,False
2019-02-28,2784.489990234375,4445780000.0,25916.0,338520000.0,57.220001220703125,496678.0,176.415,0.0,False
2019-03-01,2803.68994140625,3994950000.0,26026.3203125,289890000.0,55.79999923706055,684186.0,176.595,0.0,False
2019-03-02,2803.68994140625,3994950000.0,26026.3203125,289890000.0,55.79999923706055,684186.0,174.7075,0.0,False
2019-03-03,2803.68994140625,3994950000.0,26026.3203125,289890000.0,55.79999923706055,684186.0,172.8025,0.0,False
2019-03-04,2792.81005859375,3949730000.0,25819.650390625,295510000.0,56.59000015258789,549396.0,169.44,0.0,False
2019-03-05,2789.64990234375,3631380000.0,25806.630859375,252260000.0,56.560001373291016,538399.0,177.7675,0.0,False
2019-03-06,2771.449951171875,3800180000.0,25673.4609375,256250000.0,56.220001220703125,637677.0,178.2275,0.0,False
2019-03-07,2748.929931640625,3932150000.0,25473.23046875,289140000.0,56.65999984741211,628824.0,177.665,0.0,False
2019-03-08,2743.070068359375,3424300000.0,25450.240234375,270500000.0,56.06999969482422,747358.0,175.09,0.0,False
2019-03-09,2743.070068359375,3424300000.0,25450.240234375,270500000.0,56.06999969482422,747358.0,177.78,0.0,False
2019-03-10,2743.070068359375,3424300000.0,25450.240234375,270500000.0,56.06999969482422,747358.0,176.4825,0.0,False
2019-03-11,2783.300048828125,3764850000.0,25650.880859375,309790000.0,56.790000915527344,597156.0,174.425,0.0,False
2019-03-12,2791.52001953125,3432340000.0,25554.66015625,317730000.0,56.869998931884766,652798.0,175.11,0.0,False
2019-03-13,2810.919921875,3782250000.0,25702.890625,331410000.0,58.2599983215332,610616.0,173.8725,0.0,False
2019-03-14,2808.47998046875,3505670000.0,25709.939453125,302790000.0,58.61000061035156,567604.0,174.045,0.0,False
2019-03-15,2822.47998046875,5969780000.0,25848.869140625,616910000.0,58.52000045776367,507393.0,177.3725,0.0,False
2019-03-16,2822.47998046875,5969780000.0,25848.869140625,616910000.0,58.52000045776367,507393.0,180.865,0.0,False
2019-03-17,2822.47998046875,5969780000.0,25848.869140625,616910000.0,58.52000045776367,507393.0,179.04,0.0,False
2019-03-18,2832.93994140625,3620770000.0,25914.099609375,303170000.0,59.09000015258789,157241.0,178.205,0.0,False
2019-03-19,2832.570068359375,3650740000.0,25887.380859375,342250000.0,59.029998779296875,114822.0,179.0375,0.0,False
2019-03-20,2824.22998046875,3779160000.0,25745.669921875,321980000.0,59.83000183105469,786342.0,179.535,0.0,False
