date,btc_close,btc_high,btc_low,btc_open,btc_volume,ema_5,ema_8,ema_13,ema_21,rsi_14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,bb_width,atr_14,log_return,realized_vol_14,days_since_last_halving,days_until_next_halving,halving_cycle_phase,halving_phase_sin,halving_phase_cos,next_halving_is_projected,dxy,gold_price,m2_money_supply,usdt_dominance,google_trends_bitcoin,n_transactions,avg_block_size_mb,avg_tx_per_block,avg_confirmation_time_min,median_confirmation_time_min,avg_mining_difficulty,avg_hashrate,miners_revenue_usd,avg_transaction_fees_btc,avg_transaction_fees_usd,cost_per_transaction_usd,sent_coins_usd,output_volume_btc,active_addresses,coins_in_circulation,market_price_usd,avg_transaction_value_btc,avg_fee_to_reward_ratio,sopr,mvrv,cpi_headline,core_pce,ppi,nonfarm_payrolls,unemployment_rate,avg_hourly_earnings,retail_sales,gdp_nominal,fomc_rate_upper,fomc_rate_lower,fomc_rate_changed,sp500_close,sp500_volume,dowjones_close,dowjones_volume,oil_close,oil_volume,eth_close,eth_volume_usd,eth_price_is_backfilled,fear_greed_value,value_classification,sentiment_positive_total,sentiment_negative_total,sentiment_balance_total,social_volume_total,pct_positive,pct_negative,sentiment_balance_normalized
2026-02-17,67494.21875,69201.8671875,66615.28125,68843.09375,34866936040.0,68371.42317524336,68804.63963317993,70224.04405342166,73034.09129021483,34.444455050554524,-4745.031036360975,-5081.177656157485,336.1466197965101,72015.5794921875,83795.25610435335,60235.90288002167,0.327142451542551,3687.63370265058,-0.0197888733002862,1.0790122538767883,668.0,790.0,0.4581618655692729,0.2598595481506684,-0.9656464235085896,True,117.7375,4882.89990234375,22620.3,7.974744829578951,692.9085993841455,659135.0,1.5365569515151518,3994.757575757576,63.68607775099798,12.166666666666666,125864590119494.23,1032365847.4243728,35705019.17228733,2.29023986,157406.67228733998,53.54200157797338,6373218850.178365,765420.1043560333,446864.0,19990600.0,68840.26,1.1612493713063838,2905.816866740231,0.9907428326755086,1.230359595565078,326.588,127.886,263.608,158592.0,4.3,37.15,734503.0,31865.721,3.75,3.5,False,6843.22021484375,5418480000.0,49533.19140625,558570000.0,62.33000183105469,328727.0,1990.66,0.0,False,10.0,Extreme Fear,546.581982374191,490.137260913849,56.444721460342,3164.0,0.5272227615266998,0.4727772384733001,0.0178396717636984
2026-02-18,66425.3203125,68434.4296875,65845.8984375,67488.0234375,33094301643.0,67722.72222099558,68275.90200636217,69681.36923329,72433.29392860438,32.97090269903731,-4670.139008595681,-4998.969926645124,328.8309180494434,71108.7662109375,81536.62589538975,60680.90652648524,0.2932932250158577,3609.1263846041097,-0.0159636322602148,1.0699176538454722,669.0,789.0,0.4588477366255144,0.2556957383037035,-0.966757306366662,True,117.8426,4986.5,22620.3,8.100996746174252,692.9085993841455,507143.0,1.5643017254901963,3314.6601307189544,38.24388756124616,8.983333333333333,125864590119494.12,957284694.8844184,33192878.56735473,2.306383779999999,157141.06735470996,64.63203158955838,5723969492.006945,742192.376582318,454158.0,19991137.5,67459.99,1.463477513408088,2400.906331752977,0.9843617950537088,1.21146371466258,326.588,127.886,263.608,158592.0,4.3,37.15,734503.0,31865.721,3.75,3.5,False,6881.31005859375,5098160000.0,49662.66015625,493390000.0,65.19000244140625,115379.0,1955.38,0.0,False,8.0,Extreme Fear,512.157243311405,491.642759084702,20.514484226704,3069.0,0.5102184121228004,0.4897815878771995,0.0066844197545467
2026-02-19,66957.5234375,67277.125,65637.4296875,66425.625,31492987019.0,67467.65595983039,67982.92899105947,69292.24840532,71935.49661123127,34.473994842680725,-4515.787010960805,-4902.33334350826,386.5463325474557,70250.2095703125,78827.89314211039,61672.52599851461,0.2442037859890682,3468.4527365966733,0.0079801259947047,0.7101301825171398,670.0,788.0,0.4595336076817558,0.251527179835766,-0.9678502352140368,True,118.2354,4975.89990234375,22620.3,8.067173236693929,669.015199405382,512501.0,1.5713662578616352,3223.276729559748,54.71899148971091,8.833333333333334,129128405963273.69,1020622252.4872998,35453245.47632441,2.3578648,165836.1013244,66.01860544286964,5598066692.030261,739025.5795732432,473222.0,19991593.75,66427.8,1.4419983172193678,2397.274681710401,0.9920325738293628,1.221844787848528,326.588,127.886,263.608,158592.0,4.3,37.15,734503.0,31865.721,3.75,3.5,False,6861.89013671875,5151690000.0,49395.16015625,439980000.0,66.43000030517578,113408.0,1948.34,0.0,False,9.0,Extreme Fear,506.822736263275,508.157140254974,-1.334403991699,3145.0,0.4993426450993902,0.5006573549006097,-0.0004242937970426
2026-02-20,68005.421875,68269.03125,66452.484375,66958.578125,47507867304.0,67646.91126488693,67987.92740971292,69108.41604384572,71578.2170897557,37.44831492625269,-4259.800960694614,-4773.826866945531,514.0259062509167,69719.4248046875,77380.96843832514,62057.881171049856,0.2197821813676962,3350.45946076834,0.0155289956566322,0.3549944478973611,671.0,787.0,0.4602194787379972,0.2473539501627103,-0.9689251897535244,True,117.9917,5059.2998046875,22620.3,7.955025493378481,621.2283994478546,413542.0,1.5172357153284677,3018.5547445255474,37.26647146757283,8.358333333333333,144398401518100.47,983397435.876668,29583415.86232133,2.590732749999999,175972.1123213601,70.07315821564154,10586854048.32113,930292.6561591718,493761.0,19992090.625,66956.88,2.249572367883242,2459.88697222369,0.9833216502254588,1.2419474106076231,326.588,127.886,263.608,158592.0,4.3,37.15,734503.0,31865.721,3.75,3.5,False,6909.509765625,5432480000.0,49625.96875,574810000.0,66.38999938964844,351351.0,1968.2,0.0,False,7.0,Extreme Fear,477.614971935749,446.02385866642,31.591113269329,2984.0,0.5171014428056977,0.4828985571943022,0.0105868342055392
2026-02-21,68003.765625,68657.703125,67533.0703125,68000.25,18357635642.0,67765.86271825797,67991.44701311005,68950.60884115347,71253.26695659608,37.44542182175096,-4010.829471617748,-4621.227387879974,610.3979162622263,69270.8908203125,76154.98309602386,62386.79854460114,0.1987585894793406,3191.471843034887,-2.4354972344490844e-05,0.3445710834167654,672.0,786.0,0.4609053497942387,0.2431761267871417,-0.9699821500217436,True,117.9917,5059.2998046875,22620.3,7.955555912288366,525.6547995328001,350751.0,1.569643613445378,2947.487394957984,62.09477562612712,12.216666666666669,144398401518100.53,854191933.352726,25941681.42824304,2.15964537,148290.80324304,72.55419936356427,2476187168.520625,525348.1059450486,447339.0,19992518.75,67994.8,1.4977807788004842,2005.0029398507745,1.0003835142599755,1.2427727388908911,326.588,127.886,263.608,158592.0,4.3,37.15,734503.0,31865.721,3.75,3.5,False,6909.509765625,5432480000.0,49625.96875,574810000.0,66.38999938964844,351351.0,1972.98,0.0,False,8.0,Extreme Fear,376.511623203754,374.5434461236,1.968177080154,2406.0,0.5013102748124161,0.498689725187584,0.0008180287116184
2026-02-22,67659.390625,68235.2265625,67185.6015625,67998.828125,17893536012.0,67730.37202050531,67917.65670464115,68766.1490959887,70926.55092645099,36.80866686057692,-3797.530390755608,-4456.487988455101,658.9575976994929,68719.4220703125,74009.41584377643,63429.42829684858,0.1539592043731478,3038.4827828181096,-0.005076923598302,0.3342379292201258,673.0,785.0,0.4615912208504801,0.2389937872969778,-0.97102109638949,True,117.9917,5059.2998046875,22620.3,8.012478120473968,525.6547995328001,529495.0,1.4896937987804866,3228.628048780488,49.313127899198975,7.033333333333333,144398401518100.38,1177205689.6625805,38334798.13538485,1.87910113,137691.88538486007,65.20011384420748,1845861126.4781623,516383.2534789147,408828.0,19992890.625,67966.35,0.9752372609352584,1901.8533655603023,0.9968648734039428,1.234286313377275,326.588,127.886,263.608,158592.0,4.3,37.15,734503.0,31865.721,3.75,3.5,False,6909.509765625,5432480000.0,49625.96875,574810000.0,66.38999938964844,351351.0,1957.48,0.0,False,9.0,Extreme Fear,349.403230547905,370.890516996384,-21.487286448479,2244.0,0.4850843586233144,0.5149156413766856,-0.0095754395937963
2026-02-23,64616.73828125,67668.4296875,63924.4375,67668.4296875,50953457309.0,66692.4941074202,67184.11927722089,68173.3761224546,70352.93159506908,31.68244194302035,-3829.857732137054,-4331.161937191491,501.30420505443726,68168.581640625,72661.44266707671,63675.72061417328,0.1318161803670036,3088.8763117239587,-0.0460126731356427,0.400627077401307,674.0,784.0,0.4622770919067215,0.2348070093640053,-0.9720420095621032,True,117.9395,5204.7001953125,22620.3,8.330063970763863,812.3755992779637,453671.0,1.4640024797297302,3065.3445945945946,30.26034801807574,9.725,144398401518100.44,1062356354.0857432,31768274.212035805,2.60488702,173086.71203581002,68.38813984064677,6005967073.087472,753889.3267632986,458764.0,19993403.125,67614.9,1.6617534000703122,2471.7874572565865,0.9804111793742116,1.1831842972470237,326.588,127.886,263.608,158592.0,4.3,37.15,734503.0,31865.721,3.75,3.5,False,6837.75,5638350000.0,48804.05859375,574610000.0,66.30999755859375,270365.0,1855.84,0.0,False,5.0,Extreme Fear,576.960622370243,788.172395169735,-211.211772799492,4126.0,0.4226405888343013,0.5773594111656986,-0.0511904442073417
2026-02-24,64080.04296875,64992.15625,62553.1875,64616.015625,40849331086.0,65821.67706119681,66494.32454200514,67588.61424335395,69782.66899267644,30.86588503660664,-3854.353620175083,-4235.80027378821,381.4466536131267,67721.5986328125,71953.5434039695,63489.6538616555,0.1249806518627141,3042.45434302939,-0.0083405104387447,0.3943419492961497,675.0,783.0,0.4629629629629629,0.2306158707424403,-0.9730448705798238,True,117.9463,5155.7998046875,22620.3,8.384145071406534,860.162399235491,566873.0,1.4887970909090902,3435.59393939394,27.428540663954664,8.541666666666666,144398401518100.38,1184383773.1361327,34308088.5723721,2.695604439999999,175107.32237210005,58.89163673692305,7724802994.709144,989083.0758845336,501015.0,19993865.625,64619.94,1.744805407709546,2893.30059719431,0.9779255043842248,1.1743319937937022,326.588,127.886,263.608,158592.0,4.3,37.15,734503.0,31865.721,3.75,3.5,False,6890.06982421875,5266090000.0,49174.5,524270000.0,65.62999725341797,312124.0,1851.35,0.0,False,8.0,Extreme Fear,609.073480844498,665.192664444447,-56.119183599949,3870.0,0.4779798028035878,0.522020197196412,-0.0145010810335785
2026-02-25,67960.125,69953.53125,63942.484375,64077.76953125,53629234355.0,66534.49304079788,66820.05797711511,67641.68720858911,69616.98317516039,42.420012704670654,-3520.099084148765,-4092.660035860321,572.5609517115554,67984.5,71495.34352709638,64473.656472903625,0.1032836463339843,3254.4966667415765,0.0587881628108732,0.4923934926326734,676.0,782.0,0.4636488340192043,0.2264204492674817,-0.9740296608181456,True,117.769,5206.39990234375,22620.3,7.901222256799226,716.8019993629092,485381.0,1.4854233589743584,3111.4166666666665,32.17572433466921,8.045833333333334,144398401518100.4,1119781021.874162,33163205.0955439,2.91444115,195655.09554389995,67.07808723666183,6898606940.395969,1061990.20480807,509923.0,19994387.5,64043.32,2.187951742668275,2863.6335256677085,0.9969704421660268,1.2461229941727416,326.588,127.886,263.608,158592.0,4.3,37.15,734503.0,31865.721,3.75,3.5,False,6946.1298828125,5328060000.0,49482.1484375,541620000.0,65.41999816894531,306780.0,2057.78,0.0,False,11.0,Extreme Fear,602.253481626511,513.899641990662,88.353839635849,3462.0,0.5395796229774981,0.4604203770225019,0.0255210397561666
2026-02-26,67453.7734375,68843.3515625,66523.734375,67954.8671875,42988597523.0,66840.91983969859,66960.88363497841,67614.8423841478,69420.327744464,41.44652863959757,-3258.4963776136283,-3925.827304210983,667.3309265973544,67829.419140625,71129.81134731404,64529.026933935966,0.0973144764765451,3187.719561081464,-0.0074786108124004,0.4898975957204386,677.0,781.0,0.4643347050754458,0.222220822853867,-0.9749963619881616,True,117.9042,5176.5,22620.3,7.964514264623265,740.6953993416728,425509.0,1.4963321500000006,3039.35,29.720323412583788,9.733333333333334,144398401518100.47,1004931686.2973248,31242254.39746657,3.43086166,237973.14746657,70.74113059325556,7443589778.407508,997676.891917111,521846.0,19994868.75,67984.76,2.344666956320809,3241.114252419756,0.9976489613315724,1.2368113915864165,326.588,127.886,263.608,158592.0,4.3,37.15,734503.0,31865.721,3.75,3.5,False,6908.85986328125,5889550000.0,49499.19921875,684630000.0,65.20999908447266,498542.0,2027.88,0.0,False,11.0,Extreme Fear,544.278875648975,502.236054003239,42.042821645737,3946.0,0.5200870625227048,0.4799129374772952,0.0106545417247179
2026-02-27,65881.796875,68220.40625,64946.03515625,67456.515625,40283655942.0,66521.21218479906,66721.08657720542,67367.26445426955,69098.64311996727,38.49314386874072,-3141.8029700420598,-3769.022437377198,627.2194673351387,67659.410546875,70994.86822377198,64323.95286997804,0.0985955286910498,3193.908956272074,-0.0235803453997585,0.4578197157248606,678.0,780.0,0.4650205761316872,0.2180170694944261,-0.9759449561369036,True,117.8223,5230.5,22620.3,8.161389952011742,692.9085993841455,415510.0,1.503103021276595,2946.8794326241136,43.77154136697226,9.991666666666667,144398401518100.47,1012109769.7708768,32978961.78356569,3.0155843000000004,207733.6585656799,71.76578501698603,5797244770.140323,802982.2366525223,549158.0,19995331.25,67470.73,1.9325220491745625,2617.287137087468,0.9875717769965762,1.2073254705520615,326.588,127.886,263.608,158592.0,4.3,37.15,734503.0,31865.721,3.75,3.5,False,6878.8798828125,6665660000.0,48977.921875,811800000.0,67.0199966430664,437053.0,1929.72,0.0,False,13.0,Extreme Fear,491.529315114021,398.086378753185,93.442936360836,3101.0,0.5525187094860223,0.4474812905139776,0.0301331623221012
2026-02-28,66995.859375,67714.5234375,63062.21875,65878.9296875,42041497112.0,66679.42791486604,66782.14719893754,67314.20658580247,68907.48096133387,41.66566340377047,-2925.7014060467627,-3600.358231111111,674.6568250643481,67495.9671875,70606.67616321976,64385.25821178025,0.0921746618454515,3298.080079931212,0.0167686372009838,0.4618174003683857,679.0,779.0,0.4657064471879287,0.2138092672586307,-0.9768754256476756,True,117.8223,5230.5,22620.3,8.049962925770728,836.2689992567274,424909.0,1.5551004685314684,2971.3916083916083,64.55419265073236,11.316666666666666,144398401518100.44,1026465936.7179816,31741956.231636845,2.52753703,175131.23163683998,67.23594726441723,2721602956.984004,560955.245080307,498805.0,19995746.875,65866.66,1.3201773675782509,2344.3683168276066,0.9945901578415092,1.2275612619982268,326.588,127.886,263.608,158592.0,4.3,37.15,734503.0,31865.721,3.75,3.5,False,6878.8798828125,6665660000.0,48977.921875,811800000.0,67.0199966430664,437053.0,1964.65,0.0,False,11.0,Extreme Fear,363.506141602993,525.427870690823,-161.92172908783,2656.0,0.4089236507724543,0.5910763492275457,-0.0609645064336709
2026-03-01,65738.1015625,68162.8203125,65076.73046875,67005.8828125,40733141929.0,66365.65246407737,66550.13705750697,67089.0487253307,68619.35556143988,39.20690697038484,-2823.383693873271,-3444.9633236635427,621.5796297902716,67276.833203125,70222.06923891354,64331.59716733646,0.0875557274491847,3282.9379202039827,-0.0189521272552437,0.4657452895291391,680.0,778.0,0.4663923182441701,0.2095974942911471,-0.9777877532403813,True,117.8223,5230.5,22676.1,8.168363081333062,788.4821992992001,462687.0,1.5561382483221475,3105.281879194631,46.2533258794824,10.733333333333333,144398401518100.44,1069534437.5592957,32892105.20807477,2.552800470000001,174011.45807477005,66.84870926244471,1947434580.0901265,571263.0853871966,447977.0,19996193.75,67006.09,1.234664223086442,2447.786147858843,0.996091603951746,1.2052481747995247,326.588,127.886,263.608,158592.0,4.3,37.15,734503.0,31865.721,3.75,3.5,False,6878.8798828125,6665660000.0,48977.921875,811800000.0,67.0199966430664,437053.0,1939.46,0.0,False,14.0,Extreme Fear,355.952173650265,404.782420039177,-48.830246388912,2275.0,0.4679058591564154,0.5320941408435845,-0.0214638445665547
2026-03-02,68775.8515625,70044.0,65303.13671875,65734.078125,56698092052.0,67169.05216355159,67044.74028083876,67330.02055921203,68633.58247062715,47.29633336859537,-2468.7172960863827,-3249.714118148111,780.9968220617284,67275.927734375,70219.21039110802,64332.64507764199,0.0874988351956722,3387.075445992984,0.0451739987422587,0.5275607036946404,681.0,777.0,0.4670781893004115,0.2053818288103824,-0.978681921971844,True,118.667,5294.39990234375,22676.1,7.878347885211767,884.0557992142546,422366.0,1.495346169117648,3105.6323529411766,37.058707422800936,8.6125,144398401518100.47,976219352.4031156,28805700.41345509,2.658806369999999,179434.78845508,68.20080312680257,7000359941.529199,838682.932739344,515250.0,19996668.75,65762.29,1.9856781387217344,2630.977645841872,0.997947221168245,1.263760682233652,326.588,128.455,263.608,158592.0,4.3,37.15,734503.0,31865.721,3.75,3.5,False,6881.6201171875,6079080000.0,48904.78125,552340000.0,71.2300033569336,881329.0,2027.09,0.0,False,10.0,Extreme Fear,486.388406932354,458.214164912701,28.174242019653,2886.0,0.5149132782714223,0.4850867217285777,0.0097623846221943
2026-03-03,68293.6484375,69232.890625,66237.6171875,68785.078125,47947999049.0,67543.91758820106,67322.27542676347,67467.68168468174,68602.6793767065,46.24440691603218,-2201.1775779218733,-3040.006810102864,838.8292321809904,67341.01171875,70315.26049651201,64366.76294098798,0.0883339499021481,3359.089588243485,-0.0070359214012543,0.5181111621198331,682.0,776.0,0.4677640603566529,0.2011623491070329,-0.9795579152361232,True,119.4341,5107.39990234375,22676.1,7.948935690708772,812.3755992779637,381186.0,1.75744835074627,2844.6716417910447,149.657996718703,10.5,144398401518100.47,961863185.4560106,29470007.97002152,2.70504003,192629.8450215301,74.66413302733339,8081339725.646691,811376.1325293232,504537.0,19997090.625,68775.78,2.128557010302905,2491.6111383163416,0.996301515680921,1.2548907532524818,326.588,128.455,263.608,158592.0,4.3,37.15,734503.0,31865.721,3.75,3.5,False,6816.6298828125,6442080000.0,48501.26953125,533540000.0,74.55999755859375,1009753.0,1982.78,0.0,False,14.0,Extreme Fear,439.849836885929,445.978150308132,-6.128313422203,2837.0,0.4965409122816185,0.5034590877183813,-0.0021601386754328
2026-03-04,72710.578125,74051.8046875,67437.40625,68290.5625,75073101274.0,69266.13776713405,68519.6760263716,68216.6668904415,68976.12471746045,55.916292743453006,-1614.134375480484,-2754.832323178388,1140.697947697904,67665.4484375,71434.95944226539,63895.937432734616,0.111416124235019,3591.611648904665,0.0626701105436228,0.5961905441904841,683.0,775.0,0.4684499314128943,0.1969391335426311,-0.980415716764821,True,119.0705,5120.2001953125,22676.1,7.5495959225051905,860.162399235491,377812.0,1.5489187230769228,2906.246153846154,30.411255756594063,10.016666666666666,144398401518100.5,933150851.5618018,30908354.53628888,3.03064152,220976.41128886,77.48746380204892,12288634029.364828,970657.608921768,516794.0,19997503.125,68264.82,2.56915505309987,2701.131818707647,1.0024279154955442,1.3324599332646212,326.588,128.455,263.608,158592.0,4.3,37.15,734503.0,31865.721,3.75,3.5,False,6869.5,5252170000.0,48739.41015625,511380000.0,74.66000366210938,617822.0,2127.42,0.0,False,10.0,Extreme Fear,581.101004123688,452.578208506107,128.52279561758,3483.0,0.5621676406216027,0.4378323593783971,0.03690002745265
2026-03-05,70841.125,73555.7890625,70654.8828125,72712.65625,51172841727.0,69791.1335114227,69035.5535760668,68591.5894775213,69145.67019769132,51.67817111125852,-1284.9357125935785,-2460.8530010614263,1175.9172884678478,67764.6125,71763.56519431449,63765.65980568552,0.1180248081346141,3542.2755489829037,-0.026047184090688,0.6186447120164486,684.0,774.0,0.4691358024691358,0.1927122605480898,-0.9812553106273848,True,119.5683,5065.2998046875,22676.1,7.715624824364668,836.2689992567274,464513.0,1.6836532590361446,2798.2710843373493,48.20222006976979,7.025,144553525351052.7,1192841923.7049837,43517075.97550223,2.754204009999999,220829.10050218,84.03429566437751,9278661021.10245,833310.7563178254,522467.0,19997912.5,72758.05,1.7939449623968011,2357.189348367869,0.9950426482255932,1.3020998734899651,326.588,128.455,263.608,158592.0,4.3,37.15,734503.0,31865.721,3.75,3.5,False,6830.7099609375,5989300000.0,47954.73828125,625110000.0,81.01000213623047,707030.0,2073.25,0.0,False,22.0,Extreme Fear,493.045789539814,378.06356549263,114.982224047184,2833.0,0.5659975830720482,0.4340024169279519,0.0405867363385753
2026-03-06,68136.4921875,71378.5703125,67757.8203125,70842.15625,43776962871.0,69239.58640344847,68835.76215638529,68526.57557894682,69053.92674221938,46.22004207031632,-1228.1275747181498,-2214.3079157927714,986.1803410746217,67683.055859375,71575.11020281026,63791.00151593975,0.1150082334202454,3547.880866912696,-0.0389267622298537,0.6518151733089161,685.0,773.0,0.4698216735253772,0.1884818086222437,-0.9820766812314036,True,119.491,5146.10009765625,22676.1,7.983251485266473,716.8019993629092,442642.0,1.492677712328767,3031.794520547945,36.41678277083822,8.816666666666666,145042165424852.44,1052672432.0364788,35189110.133946575,2.92696968,213250.75894655992,73.89549819077779,7534725006.097888,837959.4356033271,531723.0,19998428.125,70886.76,1.8930861409521167,2682.470289311536,0.9821961703418498,1.252787494903745,326.588,128.455,263.608,158592.0,4.3,37.15,734503.0,31865.721,3.75,3.5,False,6740.02001953125,5793120000.0,47501.55078125,541850000.0,90.9000015258789,996251.0,1979.09,0.0,False,18.0,Extreme Fear,375.326705992222,416.164691448212,-40.83798545599,2838.0,0.4742018766166923,0.5257981233833078,-0.0143897059393904
2026-03-07,67272.59375,68515.1640625,66969.2578125,68136.6875,23258701211.0,68583.92218563231,68488.39139941079,68347.43531766871,68891.98737929034,44.59969657230784,-1238.5389936223946,-2019.1541313586963,780.6151377363017,67607.276171875,71467.6204512468,63746.9318925032,0.1141990773169981,3404.882679990361,-0.0127600028163738,0.655139296133925,686.0,772.0,0.4705075445816186,0.1842478563303951,-0.9828798133228976,True,119.491,5146.10009765625,22676.1,8.0592191429213,597.334999469091,437720.0,1.5818296136363634,3316.060606060606,107.30765670698334,10.5125,145042165424852.5,951731239.9233916,29409810.833845343,2.21186868,156326.45884534996,63.85081010035854,2032123513.9378915,479871.1943569577,458399.0,19998887.5,68128.59,1.0962971633851724,2326.679962423944,0.9932677986003132,1.236301300128931,326.588,128.455,263.608,158592.0,4.3,37.15,734503.0,31865.721,3.75,3.5,False,6740.02001953125,5793120000.0,47501.55078125,541850000.0,90.9000015258789,996251.0,1969.51,0.0,False,12.0,Extreme Fear,356.351524651051,313.664781093597,42.686743557453,2129.0,0.531855003521155,0.468144996478845,0.0200501378851352
2026-03-08,65969.78125,68177.7890625,65639.1953125,67272.5,33195080116.0,67712.54187375488,67928.70025509728,68007.77045085891,68626.33227662758,42.197189220292216,-1336.5097463978163,-1882.6252543665205,546.1155079687042,67463.607421875,71344.10931954651,63583.105524203485,0.1150398576644528,3343.004899276764,-0.0195561512724631,0.6619466563877108,687.0,771.0,0.4711934156378601,0.1800104823028512,-0.9836646919866012,True,119.491,5146.10009765625,22676.1,8.17903313496799,621.2283994478546,453532.0,1.536233119402985,3384.567164179105,37.76513033430297,11.333333333333332,145042165424852.47,966151410.2252612,29952835.179625377,1.96417132,135960.17962538,61.74989265323219,1488615216.0636604,470048.6415623758,413093.0,19999306.25,67279.51,1.036417808583244,2058.646262234367,0.9964490226958552,1.2160004257646573,326.588,128.455,263.608,158436.0,4.4,37.27,734503.0,31865.721,3.75,3.5,False,6740.02001953125,5793120000.0,47501.55078125,541850000.0,90.9000015258789,996251.0,1937.11,0.0,False,12.0,Extreme Fear,374.899580001831,342.422025799751,32.47755420208,2240.0,0.5226380705247178,0.4773619294752822,0.0144989081259285
2026-03-09,68402.3828125,69474.9453125,65858.0078125,65969.5859375,49499875378.0,67942.48885333659,68033.96304563122,68064.14364537907,68605.97323443416,47.846436170180205,-1203.982892487984,-1746.8967819908132,542.9138895028293,67509.015625,71412.2133754852,63605.8178745148,0.1156348589695556,3362.571513614138,0.0362108831336739,0.6405676575070715,688.0,770.0,0.4718792866941015,0.175769765233467,-0.9844313026462396,True,119.5151,5091.5,22676.1,7.938592179012696,764.5887993204365,415576.0,1.521466565217391,3011.4202898550725,31.49048044487232,9.858333333333334,145042165424852.47,994991750.8290006,30248754.74657433,2.5166538000000007,175873.49657436,70.89380197801694,6914157660.480911,725766.9979570974,468702.0,19999743.75,65940.8,1.74641220368139,2416.2582831831623,0.9960014454891126,1.258828872642114,326.588,128.455,263.608,158436.0,4.4,37.27,734503.0,31865.721,3.75,3.5,False,6795.990234375,6709410000.0,47740.80078125,560020000.0,94.7699966430664,1107193.0,1993.53,0.0,False,8.0,Extreme Fear,527.50724196434,449.742356717587,77.764885246754,3101.0,0.5397876271075676,0.4602123728924325,0.0250773573836678
2026-03-10,69926.921875,71770.8984375,68402.71875,68402.71875,54003996096.0,68603.9665272244,68454.62056326872,68330.2548210392,68726.0594744856,51.07371229968289,-964.8150573166058,-1590.4804370559718,625.665379739366,67684.095703125,71695.26011355022,63672.93129269978,0.1185260545703064,3362.996092998843,0.0220430630536829,0.6428268818054248,689.0,769.0,0.4725651577503429,0.1715257838781814,-0.9851796310648,True,118.7255,5229.7001953125,22676.1,7.801944888665853,669.015199405382,381301.0,1.6685023478260872,2763.050724637681,30.03385024408266,8.958333333333332,145042165424852.47,994991750.8290006,30958077.256941024,2.69723863,190449.13194102,80.07489965945626,7287177982.124621,819118.5083039444,484745.0,20000156.25,68452.78,2.148220194292552,2345.7026693077746,0.9999614351513908,1.2838921987216931,326.588,128.455,263.608,158436.0,4.4,37.27,734503.0,31865.721,3.75,3.5,False,6781.47998046875,5944950000.0,47706.51171875,490360000.0,83.44999694824219,801564.0,2037.01,0.0,False,13.0,Extreme Fear,467.222285568714,391.471242547035,75.751043021679,2763.0,0.5441083113715212,0.4558916886284788,0.0274162298305027
2026-03-11,70204.8828125,71337.6640625,68998.8671875,69931.25,45236859848.0,69137.60528898294,68843.56772976456,68598.05881981931,68860.49795975964,51.661038460905424,-744.2642848054966,-1421.237206605877,676.9729218003804,67846.463671875,71994.3618816482,63698.56546210179,0.1222730850006755,3289.839005998926,0.0039671408310243,0.5742872785114643,690.0,768.0,0.4732510288065844,0.1672786170535553,-0.9859096633447963,True,119.2885,5167.39990234375,22676.1,7.765164921995021,621.2283994478546,401926.0,1.7033269712230212,2891.5539568345325,88.33595208997632,9.1,145042165424852.47,1002201835.9799352,31500855.46140721,2.79884208,197567.96140721987,76.09122839649268,8029010340.4647455,714908.2143845198,475423.0,20000578.125,69922.38,1.7787060662522949,2520.81092063812,0.9774593461767324,1.2926305604960422,326.588,128.455,263.608,158436.0,4.4,37.27,734503.0,31865.721,3.75,3.5,False,6775.7998046875,5511090000.0,47417.26953125,419500000.0,87.25,538020.0,2051.99,0.0,False,15.0,Extreme Fear,433.049372315407,351.928814291954,81.120558023453,2525.0,0.5516705810476418,0.4483294189523581,0.0321269536726546
2026-03-12,70493.4609375,70775.828125,69230.15625,70209.765625,40871848129.0,69589.55717182197,69210.21066481688,68868.83055091657,69008.94913955421,52.30122804235486,-539.9659740369098,-1244.9829600920837,705.0169860551739,67970.865625,72284.7561098749,63656.97514012511,0.1269335161530803,3165.255639499003,0.0041020885103588,0.5717775473829789,691.0,767.0,0.4739368998628258,0.1630283436353096,-0.986621385928527,True,119.8227,5115.7998046875,22676.1,7.733966903755439,621.2283994478546,449282.0,1.615177558139535,3482.8062015503874,55.079526178166624,11.966666666666669,145042165424852.5,930100984.4705876,28394948.61118444,2.69225377,188636.1111844399,63.20072607223178,6108416530.594537,715223.3380213159,496301.0,20001028.125,70197.35,1.5919252007009317,2984.714304845939,0.9931458195298132,1.297352966463531,326.588,128.455,263.608,158436.0,4.4,37.27,734503.0,31865.721,3.75,3.5,False,6672.6201171875,6292170000.0,46677.8515625,535900000.0,95.7300033569336,548999.0,2073.94,0.0,False,18.0,Extreme Fear,455.651082217693,345.897654116154,109.75342810154,2515.0,0.5684633529606279,0.431536647039372,0.0436395340363976
