date,Close,High,Low,Open,Volume
2021-05-06,49150.53515625,59519.35546875,49150.53515625,57441.30859375,477547325993
2021-05-13,37002.44140625,51438.1171875,30681.49609375,49735.43359375,533116671689
2021-05-20,39294.19921875,42462.984375,31227.33984375,36753.66796875,481098342882
2021-05-27,37575.1796875,40379.6171875,33520.73828125,39316.890625,282008393055
2021-06-03,37345.12109375,39478.953125,31114.443359375,37599.41015625,279723660711
2021-06-10,38347.0625,41295.26953125,34728.19140625,37389.515625,289649810185
2021-06-17,33723.02734375,39513.671875,28893.62109375,38341.421875,299259371672
2021-06-24,35040.8359375,36542.109375,30184.501953125,33682.80078125,253304318652
2021-07-01,33855.328125,35937.56640625,32770.6796875,35035.984375,203895040204
2021-07-08,32822.34765625,34592.15625,31639.125,33889.60546875,165245908228
2021-07-15,32110.693359375,33159.640625,29360.955078125,32827.875,154469088113
2021-07-22,39995.90625,40816.0703125,31745.298828125,32138.873046875,209450570329
2021-07-29,39747.50390625,42541.6796875,37589.1640625,39995.453125,189888871055
2021-08-05,45593.63671875,46735.6328125,37458.00390625,39744.515625,256344848593
2021-08-12,44801.1875,48098.68359375,43861.4453125,45576.87890625,226090555538
2021-08-19,48960.7890625,50482.078125,43998.31640625,44741.8828125,240179932925
2021-08-26,48847.02734375,49644.11328125,46394.28125,49002.640625,227352149772
2021-09-02,46091.390625,52853.765625,43285.20703125,48807.84765625,303610181648
2021-09-09,48176.34765625,48450.46875,43591.3203125,45774.7421875,250315731615
2021-09-16,43574.5078125,48791.78125,39787.609375,48158.90625,246786005540
2021-09-23,41564.36328125,45080.4921875,40829.66796875,43560.296875,231146678971
2021-09-30,55361.44921875,55568.46484375,41444.58203125,41551.26953125,249536593284
2021-10-07,57401.09765625,57793.0390625,53525.46875,55338.625,269033081545
2021-10-14,65992.8359375,66930.390625,56868.14453125,57372.83203125,270994918918
2021-10-21,58482.38671875,66600.546875,58208.1875,66002.234375,248141888155
2021-10-28,62970.046875,64242.79296875,58206.91796875,58470.73046875,256535073556
2021-11-04,64995.23046875,68789.625,60163.78125,62941.8046875,249257066299
2021-11-11,60368.01171875,66281.5703125,58515.41015625,64978.890625,244143340161
2021-11-18,56280.42578125,60948.5,55632.76171875,60360.13671875,245995951410
2021-11-25,57229.828125,59367.96875,53569.765625,57165.41796875,240710138821
2021-12-02,50504.796875,57482.16796875,42874.6171875,57217.37109375,270616803830
2021-12-09,48896.72265625,50797.1640625,45894.84765625,50450.08203125,211631850608
2021-12-16,48628.51171875,49544.796875,45579.80859375,48900.46484375,193888908443
2021-12-23,46444.7109375,51956.328125,46201.49609375,48626.34375,180390763116
2021-12-30,43569.00390625,48472.52734375,42798.22265625,46490.60546875,228612291095
2022-01-06,43949.1015625,44135.3671875,39796.5703125,43565.51171875,255697215946
2022-01-13,41744.328125,44278.421875,41242.9140625,43946.7421875,174741641370
2022-01-20,36852.12109375,43413.0234375,33184.05859375,41744.02734375,228735833552
2022-01-27,36952.984375,39115.1328125,35629.28125,36841.87890625,139296408880
2022-02-03,44338.796875,45293.8671875,36375.5390625,36944.8046875,168765831204
2022-02-10,43961.859375,45661.171875,41681.95703125,44347.80078125,155332943357
2022-02-17,37296.5703125,44132.97265625,36488.93359375,43937.0703125,158256431923
2022-02-24,43924.1171875,45077.578125,34459.21875,37278.56640625,211199257372
2022-03-03,41982.92578125,44021.578125,37260.203125,43925.1953125,176812049385
2022-03-10,41143.9296875,42004.7265625,37680.734375,41974.0703125,177233227273
2022-03-17,42892.95703125,43124.70703125,40302.3984375,41140.84375,178087104620
2022-03-24,47062.6640625,48086.8359375,42726.1640625,42886.65234375,203821869776
2022-03-31,43206.73828125,47512.02734375,43193.953125,47062.1484375,227774848495
2022-04-07,41166.73046875,43903.01953125,39373.05859375,43207.5,179655734826
2022-04-14,41374.37890625,42126.30078125,38696.19140625,41160.21875,168847562421
2022-04-21,39241.12109375,42893.58203125,37884.984375,41371.515625,198482756726
2022-04-28,39698.37109375,40269.46484375,37585.62109375,39241.4296875,212689163557
2022-05-05,28936.35546875,39789.28125,28170.4140625,39695.74609375,335596161718
2022-05-12,28720.271484375,31308.19140625,26350.490234375,28936.734375,257246177574
2022-05-19,29562.361328125,30664.9765625,28708.955078125,28720.359375,189054227377
2022-05-26,29799.080078125,32249.86328125,28261.90625,29564.77734375,240921816392
2022-06-02,30214.35546875,31693.291015625,29311.68359375,29794.890625,192071935887
2022-06-09,22572.83984375,30609.310546875,20178.376953125,30215.279296875,286999414656
2022-06-16,19987.029296875,22868.921875,17708.623046875,22576.3046875,224019241372
2022-06-23,20104.0234375,21783.724609375,19937.791015625,19986.607421875,153445562499
2022-06-30,20548.24609375,20635.466796875,18729.65625,20108.3125,164435160675
2022-07-07,20212.07421875,22314.94140625,18999.953125,20547.814453125,217047641503
2022-07-14,23231.732421875,24196.818359375,19689.2578125,20211.466796875,235967302217
2022-07-21,22930.548828125,23671.927734375,20776.81640625,23233.201171875,208598052816
2022-07-28,22846.5078125,24572.580078125,22710.083984375,22933.640625,208328025925
2022-08-04,23947.642578125,24203.689453125,22485.701171875,22848.21484375,170835251528
2022-08-11,23335.998046875,25135.58984375,23243.353515625,23948.345703125,204183131519
2022-08-18,21395.01953125,23563.83203125,20856.73046875,23341.0390625,210462234915
2022-08-25,20049.763671875,21804.908203125,19600.78515625,21395.458984375,228185456757
2022-09-01,19290.32421875,20401.568359375,18644.466796875,20050.498046875,215622139116
2022-09-08,20241.08984375,22673.8203125,19076.71484375,19289.94140625,291247283354
2022-09-15,18547.400390625,20318.166015625,18290.314453125,20242.2890625,246056744127
2022-09-22,19426.720703125,20338.455078125,18415.591796875,18534.650390625,285332991932
2022-09-29,20160.716796875,20380.34375,18924.353515625,19427.779296875,224094383599
2022-10-06,19157.4453125,20408.392578125,18925.603515625,20161.0390625,178300143585
2022-10-13,19139.53515625,19889.146484375,18319.822265625,19156.966796875,197331301439
2022-10-20,20770.44140625,20938.134765625,18770.970703125,19138.0859375,232046208830
2022-10-27,20159.50390625,20988.39453125,20086.068359375,20772.802734375,306515951970
2022-11-03,15880.7802734375,21446.88671875,15682.6923828125,20162.689453125,455638688397
2022-11-10,16669.439453125,18054.3125,15834.0185546875,15883.158203125,316155975536
2022-11-17,16610.70703125,16947.05859375,15599.046875,16670.42578125,193265924681
2022-11-24,17168.56640625,17190.9375,16054.5302734375,16611.63671875,164099487870
2022-12-01,16848.126953125,17378.15234375,16750.55859375,17168.001953125,137251809135
2022-12-08,17815.650390625,18318.53125,16788.783203125,16847.349609375,139441103379
2022-12-15,16817.53515625,17846.744140625,16398.13671875,17813.64453125,125210110298
2022-12-22,16552.572265625,16959.845703125,16497.556640625,16818.380859375,97813106377
2022-12-29,16863.23828125,16964.5859375,16408.474609375,16552.322265625,95307546301
2023-01-05,17934.896484375,17934.896484375,16716.421875,16863.47265625,98395376164
2023-01-12,20688.78125,21564.501953125,17995.203125,18117.59375,204260663416
2023-01-19,23117.859375,23722.099609375,20685.380859375,20686.74609375,190749804175
2023-01-26,23723.76953125,23919.890625,22654.59375,23108.955078125,170604470338
2023-02-02,22939.3984375,24167.2109375,22692.025390625,23720.82421875,170737902803
2023-02-09,24307.841796875,24307.841796875,21460.087890625,22946.56640625,177022903514
2023-02-16,24188.84375,25134.1171875,23460.755859375,24307.349609375,216295120747
2023-02-23,23646.55078125,24572.08984375,22861.55859375,24190.71875,157892233529
2023-03-02,21718.080078125,23739.138671875,21708.05078125,23647.01953125,133587038555
2023-03-09,24375.9609375,26514.716796875,19628.25390625,21720.080078125,277146539865
2023-03-16,27307.4375,28803.3359375,24225.111328125,24373.45703125,272347051142
2023-03-23,28348.44140625,28729.84375,26606.689453125,27301.95703125,134119555297
2023-03-30,28177.984375,29159.90234375,27276.720703125,28350.140625,116491145621
2023-04-06,30139.052734375,30509.083984375,27738.759765625,28175.2265625,104303658247
2023-04-13,28822.6796875,31005.607421875,28669.8984375,29892.740234375,126867499554
2023-04-20,28422.701171875,29995.837890625,27070.849609375,28823.68359375,135301949612
2023-04-27,29006.30859375,29952.029296875,27680.79296875,28428.46484375,124224240540
2023-05-04,27621.755859375,29820.126953125,26883.669921875,29031.3046875,114607989266
2023-05-11,27398.802734375,27646.34765625,25878.4296875,27621.0859375,98337451937
2023-05-18,26334.818359375,27466.52734375,26106.576171875,27401.650390625,83227328245
2023-05-25,27219.658203125,28432.0390625,25890.59375,26329.4609375,93088749010
2023-06-01,26345.998046875,27407.01953125,25434.8671875,27218.412109375,110235903624
2023-06-08,25124.67578125,26797.513671875,24902.15234375,26347.654296875,93613000976
2023-06-15,30027.296875,30737.330078125,24797.16796875,25121.673828125,121203609701
2023-06-22,30086.24609375,31389.5390625,29679.158203125,29995.935546875,117113532906
2023-06-29,30514.166015625,31375.61328125,29600.275390625,30086.1875,99752527373
2023-07-06,30391.646484375,31460.052734375,29777.28515625,30507.150390625,91712404079
2023-07-13,29913.923828125,31814.515625,29556.427734375,30387.48828125,99639870589
2023-07-20,29354.97265625,30330.640625,28934.294921875,29915.25,81881587430
2023-07-27,29151.958984375,29987.998046875,28657.0234375,29353.798828125,86291314626
2023-08-03,29561.494140625,30176.796875,28724.140625,29161.8125,88253417361
2023-08-10,28701.779296875,29688.564453125,28701.779296875,29563.97265625,77187931161
2023-08-17,26431.640625,28745.947265625,25409.111328125,28699.802734375,119675756356
2023-08-24,27297.265625,28089.337890625,25786.8125,26431.51953125,94941015181
2023-08-31,25753.236328125,27456.078125,25362.609375,27301.9296875,90974856141
2023-09-07,26228.32421875,26451.939453125,24930.296875,25748.3125,81615893540
2023-09-14,27132.0078125,27488.763671875,26171.451171875,26228.27734375,82171483808
2023-09-21,26352.716796875,27152.939453125,26011.46875,27129.83984375,73249470819
2023-09-28,27799.39453125,28494.458984375,26327.322265625,26355.8125,81654739142
2023-10-05,26873.3203125,28252.537109375,26561.099609375,27798.646484375,75468678454
2023-10-12,28328.341796875,29448.138671875,26558.3203125,26873.29296875,92475073541
2023-10-19,34502.8203125,35150.43359375,28177.98828125,28332.416015625,166524740425
2023-10-26,35437.25390625,35527.9296875,33416.88671875,34504.2890625,112555286188
2023-11-02,35655.27734375,35994.41796875,34133.44140625,35441.578125,108954222632
2023-11-09,37880.58203125,37964.89453125,34948.5,35633.6328125,156224863701
2023-11-16,37432.33984375,37934.625,35545.47265625,37879.98046875,143712043750
2023-11-23,37858.4921875,38415.33984375,36750.12890625,37420.43359375,121409882665
2023-11-30,43746.4453125,44408.6640625,37531.140625,37861.1171875,179010544511
2023-12-07,42890.7421875,44705.515625,40234.578125,43769.1328125,174635645791
2023-12-14,43652.25,44275.5859375,40530.2578125,42884.26171875,152547956569
2023-12-21,43442.85546875,44367.95703125,41676.48828125,43648.125,152223207412
2023-12-28,42848.17578125,45899.70703125,40813.53515625,43468.19921875,185508114921
2024-01-04,46627.77734375,47893.69921875,42675.17578125,42855.81640625,230889294193
2024-01-11,42742.65234375,48969.37109375,41705.41796875,46656.07421875,194524049333
2024-01-18,40077.07421875,42876.34765625,38521.89453125,42742.3125,154844286308
2024-01-25,42582.60546875,43838.9453125,39545.6640625,40075.55078125,141556735416
2024-02-01,44318.22265625,44341.94921875,41879.19140625,42569.76171875,122639819362
2024-02-08,51826.6953125,52021.37109375,44332.125,44332.125,210396488953
2024-02-15,51839.1796875,52945.05078125,50669.66796875,51836.78515625,187690245770
2024-02-22,62504.7890625,63913.1328125,50561.77734375,51854.64453125,244498696692
2024-02-29,66106.8046875,69170.625,59323.91015625,62499.18359375,398048906457
2024-03-07,73083.5,73637.4765625,65655.53125,66099.7421875,339969680456
2024-03-14,67913.671875,73750.0703125,60807.78515625,73079.375,419744181031
2024-03-21,69455.34375,71727.6875,62355.37109375,67911.5859375,257364753214
2024-03-28,65980.8125,71546.0234375,64559.8984375,69452.7734375,216853722064
2024-04-04,70587.8828125,72715.359375,65113.796875,65975.6953125,221367408528
2024-04-11,61276.69140625,71256.234375,59768.5859375,70575.734375,304595433360
2024-04-18,64276.8984375,67233.9609375,59651.390625,61275.31640625,212401180460
2024-04-25,58254.01171875,65275.20703125,56555.29296875,64275.01953125,206077303199
2024-05-02,61187.94140625,65494.90234375,56937.203125,58253.703125,185517311305
2024-05-09,66267.4921875,66454.453125,60208.78125,61191.19921875,176791645008
2024-05-16,69122.3359375,71946.4609375,64613.0546875,66256.109375,219150952672
2024-05-23,67578.09375,70597.8828125,66356.953125,69121.3046875,187494824198
2024-05-30,71082.8203125,71735.4140625,66633.421875,67576.0859375,184010833600
2024-06-06,68241.1875,71907.8515625,66123.6015625,71082.84375,181419524044
2024-06-13,64960.296875,68365.78125,64066.95703125,68243.1015625,174352558972
2024-06-20,60811.27734375,66438.9609375,58601.69921875,64960.296875,167717303604
2024-06-27,60173.921875,63777.2265625,59419.38671875,60811.2265625,151547439825
2024-07-04,57742.49609375,60399.67578125,53717.375,60147.13671875,231521766377
2024-07-11,64118.79296875,66066.734375,56590.17578125,57729.890625,205853031108
2024-07-18,65372.1328125,68480.0625,63246.1640625,64104.73828125,215650652429
2024-07-25,64619.25,69987.5390625,63473.47265625,65375.875,224993425295
2024-08-01,55027.4609375,65593.2421875,49121.23828125,64625.83984375,347477509904
2024-08-08,58737.26953125,62673.765625,54766.7265625,55030.02734375,214597634939
2024-08-15,61175.19140625,61834.3515625,56161.59375,58733.26171875,186619122763
2024-08-22,59027.625,64996.421875,57890.67578125,61168.31640625,217489999855
2024-08-29,57971.5390625,61184.08203125,55673.1640625,59027.46875,190844763633
2024-09-05,57343.171875,58300.58203125,52598.69921875,57971.703125,218246537631
2024-09-12,61649.6796875,61664.06640625,57330.1015625,57343.171875,211974697790
2024-09-19,63143.14453125,64804.50390625,61609.8671875,61651.15625,198896380185
2024-09-26,60632.78515625,66480.6953125,59996.94921875,63138.546875,227060399228
2024-10-03,60582.1015625,64443.70703125,59878.8046875,60632.484375,183832584338
2024-10-10,67612.71875,68375.2890625,58895.20703125,60581.9296875,226467614209
2024-10-17,66432.1953125,69462.734375,65188.03515625,67617.078125,204638473650
2024-10-24,72339.5390625,73577.2109375,65521.79296875,66653.703125,247182187877
2024-10-31,75639.078125,76460.15625,66803.6484375,72335.046875,349494989702
2024-11-07,90584.1640625,93434.3515625,74480.421875,75637.0859375,605423746129
2024-11-14,94339.4921875,94902.0234375,86682.8125,90574.8828125,478330946690
2024-11-21,95962.53125,99655.5,90770.8125,94334.640625,524324186216
2024-11-28,98768.53125,99207.328125,93629.5625,95954.9453125,392402026277
2024-12-05,101173.03125,103900.46875,91998.78125,98741.5390625,632948645538
2024-12-12,100041.5390625,108268.4453125,99233.28125,101167.8046875,474013056869
2024-12-19,99299.1953125,102748.1484375,92175.1796875,100070.6875,443823412630
2024-12-26,94419.7578125,99884.5703125,91317.1328125,99297.6953125,277551236343
2025-01-02,95043.5234375,102712.484375,92525.84375,94416.2890625,298873848900
2025-01-09,100504.4921875,100697.234375,89260.1015625,95043.484375,349136578139
2025-01-16,103653.0703125,109114.8828125,97364.4453125,100505.296875,522120076364
2025-01-23,103703.2109375,107098.546875,97795.9375,103657.671875,386544480814
2025-01-30,96615.4453125,106418.765625,91242.890625,103709.3359375,416027209782
2025-02-06,97885.859375,100154.140625,94101.203125,96610.640625,278132381791
2025-02-13,96635.609375,98819.46875,93388.8359375,97888.75,197082433855
2025-02-20,84347.0234375,99497.96875,82131.8984375,96632.6796875,317413109485
2025-02-27,90623.5625,95043.4375,78248.9140625,84076.859375,412525590055
2025-03-06,83722.359375,92804.9375,76624.25,90622.359375,311918373273
2025-03-13,86854.2265625,87021.1875,79931.8515625,83724.921875,180102334427
2025-03-20,86900.8828125,88758.7265625,83171.0703125,86872.953125,161809761908
2025-03-27,82485.7109375,88466.953125,81293.890625,86896.2578125,195109525564
2025-04-03,82573.953125,84696.1484375,74436.6796875,82487.4765625,356476052428
2025-04-10,84033.8671875,86429.3515625,78456.1328125,82565.9765625,231178720107
2025-04-17,93699.109375,94535.734375,83749.75,84030.671875,202943387099
2025-04-24,94207.3125,95768.390625,91696.7109375,93692.3984375,194615859887
2025-05-01,97032.3203125,97905.8984375,93399.859375,94212.859375,222623016221
2025-05-08,103539.4140625,105747.453125,96913.875,97034.25,378471652724
2025-05-15,109678.078125,110724.4609375,101440.8125,103538.828125,358943592824
2025-05-22,107802.328125,111970.171875,106683.375,109673.4921875,383683393381
2025-05-29,104731.984375,108910.046875,103136.1171875,107795.5703125,326634011718
2025-06-05,108686.625,110561.421875,100436.8828125,104750.78125,342773175494
2025-06-12,104883.328125,108915.375,102822.0234375,108685.9140625,352795295263
2025-06-19,107361.2578125,108168.3984375,98286.203125,104886.7734375,357868088075
2025-06-26,108859.3203125,109763.65625,105157.3984375,107375.0703125,297242420635
2025-07-03,111326.5546875,111925.375,107296.3828125,108845.015625,308098061698
2025-07-10,118738.5078125,123091.609375,110660.75,111329.1953125,629615728576
2025-07-17,118754.9609375,120999.609375,116233.2265625,118738.5078125,471035930978
2025-07-24,117831.1875,119819.7890625,114759.8203125,118770.984375,482858887285
2025-07-31,115028.0,118919.984375,111943.8046875,117833.6328125,418836702807
2025-08-07,123344.0625,123682.453125,114279.7109375,115030.0546875,496761676926
2025-08-14,114274.7421875,124457.1171875,112387.9609375,123339.3984375,479049292426
2025-08-21,111222.0625,117377.3984375,108762.0390625,114275.6875,486924841074
2025-08-28,111723.2109375,113450.078125,107271.1796875,111219.0546875,438943007635
2025-09-04,113955.359375,114275.25,109347.2265625,111718.1484375,309066275047
2025-09-11,116468.5078125,117328.609375,113453.8359375,113961.4296875,327065912235
2025-09-18,113328.6328125,117911.7890625,111229.640625,116461.265625,299586654765
2025-09-25,118648.9296875,118648.9296875,108713.3984375,113330.1640625,383261192504
2025-10-02,123354.8671875,126198.0703125,118383.15625,118652.3828125,479887644625
2025-10-09,110783.1640625,123739.34375,104582.4140625,123337.0703125,668094453721
2025-10-16,107688.5859375,113996.34375,103598.4296875,110782.171875,517955570750
2025-10-23,110055.3046875,116273.3125,107548.4296875,107679.4375,358002553194
2025-10-30,103891.8359375,111612.3515625,98962.0625,110059.1953125,451324328531
2025-11-06,101663.1875,107428.2578125,99257.0546875,103893.6640625,472289862261
2025-11-13,91465.9921875,104005.4921875,88526.828125,101674.1484375,601350299264
2025-11-20,90518.3671875,93025.0703125,80659.8125,91459.3515625,531772228096
2025-11-27,93527.8046875,94060.7734375,83862.25,90517.765625,438516027079
2025-12-04,92020.9453125,94601.5703125,87799.5625,93454.2578125,402860257688
2025-12-11,86143.7578125,93554.265625,85304.078125,92011.3046875,390577524979
2025-12-18,87611.9609375,90501.9296875,84436.3125,86144.3671875,241214926865
2025-12-25,87508.828125,90299.15625,86628.140625,87608.3203125,209134841184
2026-01-01,91308.0546875,94762.0703125,87399.40625,87508.046875,262061577683
2026-01-08,96929.328125,97860.6015625,89233.875,91309.640625,267163508548
2026-01-15,89376.9609375,97150.171875,87231.5703125,96931.2890625,271764661891
2026-01-22,89184.5703125,91100.25,86003.7109375,89378.5234375,249112594702
2026-01-29,73019.703125,89200.78125,71779.9296875,89169.8515625,471193732602
2026-02-05,66991.96875,73161.5546875,60074.203125,73016.375,484599108578
2026-02-12,66425.3203125,70939.2890625,65092.109375,66992.1953125,263254780661
2026-02-19,67960.125,69953.53125,62553.1875,66425.625,260684048727
2026-02-26,72710.578125,74051.8046875,63062.21875,67954.8671875,345766084881
2026-03-05,70204.8828125,73555.7890625,65639.1953125,72712.65625,300144317247
2026-03-12,71245.578125,75988.3984375,69230.15625,70209.765625,303616061091
2026-03-19,71309.8828125,71985.7421875,67372.875,71250.3515625,261247901534
2026-03-26,68078.5546875,71410.390625,64971.70703125,71310.1171875,245174376184
2026-04-02,71123.359375,72825.1875,65725.2578125,68077.8984375,227627677913
2026-04-09,74805.078125,76061.7578125,70486.359375,71120.5703125,273601204053
2026-04-16,78203.1015625,79468.0,73346.265625,74810.875,276860535744
2026-04-23,75776.1328125,79488.171875,74958.5703125,78203.875,222978423019
2026-04-30,81427.53125,82792.2109375,75318.984375,75778.6328125,241744848361
2026-05-07,79277.1171875,82430.171875,78725.5078125,81428.8515625,214460494645
2026-05-14,77457.7734375,82005.9609375,76029.2265625,79276.9453125,222931708245
2026-05-21,74344.703125,78100.5625,74136.5,77462.5078125,195156520419
2026-05-28,64014.3671875,74460.125,64009.67578125,74339.5703125,257395565634
2026-06-04,61449.2890625,64664.4453125,59108.91796875,64020.0703125,303941928627
2026-06-11,64418.4453125,67248.1328125,61447.96875,61448.87890625,184007189815
2026-06-18,60995.1328125,65544.0,59029.85546875,64419.64453125,184834936028
2026-06-25,60003.7578125,61868.90625,57747.765625,60992.0703125,214991809409
2026-07-02,62257.57421875,64597.5703125,59532.32421875,60004.76953125,198044925927
2026-07-09,64712.375,65507.59375,61645.75390625,62257.31640625,181515708004
2026-07-16,66100.796875,66910.0625,62489.453125,64713.296875,172361535024
2026-07-23,63908.16796875,66282.3828125,62714.8046875,66100.1328125,157324707826
2026-07-30,64597.5,65328.18359375,62226.578125,63908.625,159414685029
2026-08-06,63551.875,65401.69140625,63185.47265625,64595.44921875,109489346518
