time,asset,CapMVRVCur,SplyCur
2021-02-20,btc,3.87796973,18634208.55512618
2021-02-21,btc,3.95810037,18635089.27512617
2021-02-22,btc,3.68695731,18635920.52512617
2021-02-23,btc,3.28933195,18636714.27512617
2021-02-24,btc,3.32994398,18637707.40012617
2021-02-25,btc,3.17682646,18638682.40012617
2021-02-26,btc,3.06572143,18639551.13009887
2021-02-27,btc,3.04478896,18640532.38009887
2021-02-28,btc,3.00886446,18641351.13009877
2021-03-01,btc,3.269931,18642163.63009877
2021-03-02,btc,3.17061495,18643057.38009877
2021-03-03,btc,3.3135168,18644007.38009877
2021-03-04,btc,3.161905493951,18644807.38007147
2021-03-05,btc,3.17106851,18645738.63007147
2021-03-06,btc,3.175929809802,18646688.63007147
2021-03-07,btc,3.30549961,18647601.13007147
2021-03-08,btc,3.35002291,18648569.88007147
2021-03-09,btc,3.49855563203,18649444.88006601
2021-03-10,btc,3.56293331,18650376.13006601
2021-03-11,btc,3.63177042,18651201.13006601
2021-03-12,btc,3.570586382096,18652138.63006601
2021-03-13,btc,3.78957634,18653032.38006601
2021-03-14,btc,3.68484058,18654013.630066
2021-03-15,btc,3.43735753,18654938.630066
2021-03-16,btc,3.44231318,18655869.88006054
2021-03-17,btc,3.55383882,18656719.88006054
2021-03-18,btc,3.48651656,18657669.88006054
2021-03-19,btc,3.50341884,18658594.88006054
2021-03-20,btc,3.49731896,18659557.38006054
2021-03-21,btc,3.440164039174,18660532.38005508
2021-03-22,btc,3.25092326,18661476.13005508
2021-03-23,btc,3.23614304,18662482.38005508
2021-03-24,btc,3.11041886,18663432.38005508
2021-03-25,btc,3.03612207,18664394.88004862
2021-03-26,btc,3.20883079,18665244.88004862
2021-03-27,btc,3.26897077,18666238.63004862
2021-03-28,btc,3.24472988,18667232.38004862
2021-03-29,btc,3.33795673,18668176.13004862
2021-03-30,btc,3.38330063,18669088.63004316
2021-03-31,btc,3.375535019449,18670069.87932678
2021-04-01,btc,3.35598363,18670976.12932678
2021-04-02,btc,3.35413045,18671851.12932678
2021-04-03,btc,3.25187507,18672669.87932678
2021-04-04,btc,3.298301283114,18673582.37932678
2021-04-05,btc,3.32023402,18674557.37932678
2021-04-06,btc,3.22914317,18675457.37932678
2021-04-07,btc,3.12214094,18676438.62932678
2021-04-08,btc,3.2057806,18677276.12932678
2021-04-09,btc,3.203576140634,18678226.12932678
2021-04-10,btc,3.27565104,18679207.37932132
2021-04-11,btc,3.28353702,18680113.62932132
2021-04-12,btc,3.26759859,18681013.55832031
2021-04-13,btc,3.43453079,18681901.00252031
2021-04-14,btc,3.37622405,18682744.71851931
2021-04-15,btc,3.37419883,18683819.50551931
2021-04-16,btc,3.27664917,18684463.25551931
2021-04-17,btc,3.19962738,18685032.00551931
2021-04-18,btc,2.959841879616,18685807.00551931
2021-04-19,btc,2.92575459,18686413.25551931
2021-04-20,btc,2.95532944,18687213.25551931
2021-04-21,btc,2.82653587,18687844.50551931
2021-04-22,btc,2.70960708,18688738.25551931
2021-04-23,btc,2.65915763,18689582.00551385
2021-04-24,btc,2.61911452,18690487.98110839
2021-04-25,btc,2.54988868,18691369.23110839
2021-04-26,btc,2.79947785,18692081.63110839
2021-04-27,btc,2.84255929,18692969.13110839
2021-04-28,btc,2.82520447,18693856.63110839
2021-04-29,btc,2.75289848,18694619.13110839
2021-04-30,btc,2.9509244,18695525.38110838
2021-05-01,btc,2.95232813,18696394.13110838
2021-05-02,btc,2.88247785,18697550.38110838
2021-05-03,btc,2.90918692,18698656.54793575
2021-05-04,btc,2.72676307,18699787.79793575
2021-05-05,btc,2.90068009,18700769.04793575
2021-05-06,btc,2.845644398322,18701831.54793575
2021-05-07,btc,2.86911512,18702906.54793575
2021-05-08,btc,2.93389162,18703975.29793575
2021-05-09,btc,2.90472472,18705137.79793575
2021-05-10,btc,2.78208874,18706262.79793575
2021-05-11,btc,2.81280636,18707337.79793575
2021-05-12,btc,2.528710162627,18708412.79793575
2021-05-13,btc,2.4489477,18709419.04793575
2021-05-14,btc,2.47934018,18710256.54793575
2021-05-15,btc,2.33381396,18711025.29793575
2021-05-16,btc,2.2838578,18711850.29793575
2021-05-17,btc,2.16428882,18712606.54793575
2021-05-18,btc,2.13179763,18713231.54793575
2021-05-19,btc,1.88892076,18714012.79793575
2021-05-20,btc,2.05205637,18714712.79793575
2021-05-21,btc,1.87448768,18715400.29793575
2021-05-22,btc,1.90162942,18716125.29793575
2021-05-23,btc,1.75890282,18716869.04793575
2021-05-24,btc,1.94867935,18717656.29293575
2021-05-25,btc,1.93329011,18718425.04293575
2021-05-26,btc,1.97886373,18719187.54293575
2021-05-27,btc,1.94636165,18719918.79293575
2021-05-28,btc,1.80279078,18720662.54293575
2021-05-29,btc,1.75819515,18721387.54293575
2021-05-30,btc,1.80573948,18722287.54293575
2021-05-31,btc,1.88939041,18723168.79293575
2021-06-01,btc,1.85490761,18724056.29293575
2021-06-02,btc,1.905098964141,18725093.79293575
2021-06-03,btc,1.9791401,18726012.54293575
2021-06-04,btc,1.866853639007,18726831.29293575
2021-06-05,btc,1.79378368,18727650.0429314
2021-06-06,btc,1.81038933,18728587.5429314
2021-06-07,btc,1.71255578,18729418.7929314
2021-06-08,btc,1.7042113,18730350.0429314
2021-06-09,btc,1.89766024,18731137.5429314
2021-06-10,btc,1.87120729,18731875.0429314
2021-06-11,btc,1.88860664,18732531.2929314
2021-06-12,btc,1.81254069,18733356.2929314
2021-06-13,btc,1.976225,18734181.2929314
2021-06-14,btc,2.04984505,18735025.0429314
2021-06-15,btc,2.03798688,18735843.7929314
2021-06-16,btc,1.937890111061,18736612.5429314
2021-06-17,btc,1.927486814795,18737425.0429314
2021-06-18,btc,1.812458657444,18738200.0429314
2021-06-19,btc,1.805038478086,18738843.7929314
2021-06-20,btc,1.807459745287,18739500.0429314
2021-06-21,btc,1.615498500377,18740156.2929314
2021-06-22,btc,1.651499802307,18740725.0429314
2021-06-23,btc,1.713698226674,18741356.2929314
2021-06-24,btc,1.766672167447,18742012.5429314
2021-06-25,btc,1.630917169218,18742700.0429314
2021-06-26,btc,1.643033945428,18743256.2929314
2021-06-27,btc,1.776255857109,18743618.7929314
2021-06-28,btc,1.769776037417,18744168.7929314
2021-06-29,btc,1.849675862855,18744731.2929314
2021-06-30,btc,1.805586334557,18745281.2929314
2021-07-01,btc,1.727368166727,18745881.2929314
2021-07-02,btc,1.746141242195,18746443.7929314
2021-07-03,btc,1.787452030946,18747237.5429314
2021-07-04,btc,1.8265447061,18747956.2929314
2021-07-05,btc,1.752492211228,18748781.2929314
2021-07-06,btc,1.763785729615,18749668.7929314
2021-07-07,btc,1.753796589122,18750437.5429314
2021-07-08,btc,1.697989573018,18751306.2929314
2021-07-09,btc,1.754049012631,18752125.0429314
2021-07-10,btc,1.738516988105,18753131.2929314
2021-07-11,btc,1.771750243299,18753912.5429314
2021-07-12,btc,1.713116506244,18754700.04292919
2021-07-13,btc,1.688811469688,18755550.04292919
2021-07-14,btc,1.697934967437,18756612.54292919
2021-07-15,btc,1.643649164372,18757412.54292917
2021-07-16,btc,1.63221452573,18758350.04292917
2021-07-17,btc,1.630400402935,18759243.79292917
2021-07-18,btc,1.639258220118,18760143.79292917
2021-07-19,btc,1.597725750094,18761206.29292917
2021-07-20,btc,1.540648215719,18761968.79292917
2021-07-21,btc,1.661721371109,18762875.04292917
2021-07-22,btc,1.670492594499,18763831.29292371
2021-07-23,btc,1.732406654257,18764675.04290733
2021-07-24,btc,1.769606297066,18765637.54290733
2021-07-25,btc,1.81848487747,18766593.79290733
2021-07-26,btc,1.93010945385,18767531.29289095
2021-07-27,btc,2.001791162085,18768593.79284727
2021-07-28,btc,2.033833059073,18769575.04284727
2021-07-29,btc,2.017407304464,18770575.04284181
2021-07-30,btc,2.099162197424,18771612.54282543
2021-07-31,btc,2.098153113059,18772600.04282543
2021-08-01,btc,2.006838470091,18773562.54282542
2021-08-02,btc,1.972933571383,18774456.29282542
2021-08-03,btc,1.922865034712,18775512.5428145
2021-08-04,btc,1.995697932518,18776362.5428145
2021-08-05,btc,2.052274774394,18777362.54279812
2021-08-06,btc,2.140827816615,18778356.29279812
2021-08-07,btc,2.222890074166,18779400.04279812
2021-08-08,btc,2.195821362505,18780387.54279812
2021-08-09,btc,2.303684409546,18781337.54278174
2021-08-10,btc,2.261488524708,18782368.79278174
2021-08-11,btc,2.268172978331,18783287.54277628
2021-08-12,btc,2.20343699514,18784231.29277628
2021-08-13,btc,2.362590119037,18785118.79277628
2021-08-14,btc,2.327809478249,18786143.79277628
2021-08-15,btc,2.323985756424,18787281.29277628
2021-08-16,btc,2.268193061802,18788287.54277082
2021-08-17,btc,2.204708913004,18789362.54277082
2021-08-18,btc,2.213680687968,18790206.29276536
2021-08-19,btc,2.293129661764,18791168.79275444
2021-08-20,btc,2.414499299985,18792168.79275444
2021-08-21,btc,2.403261370099,18793231.29275444
2021-08-22,btc,2.414996575605,18794256.29275444
2021-08-23,btc,2.420040085444,18795487.54263694
2021-08-24,btc,2.33794635096,18796450.04263148
2021-08-25,btc,2.379019545564,18797450.04262602
2021-08-26,btc,2.287786761638,18798362.54260418
2021-08-27,btc,2.375147501066,18799275.04259326
2021-08-28,btc,2.363961726236,18800156.29259326
2021-08-29,btc,2.367277866365,18801131.29259326
2021-08-30,btc,2.277961082403,18801975.04259326
2021-08-31,btc,2.280110865221,18802875.04259326
2021-09-01,btc,2.346384601556,18803731.2925878
2021-09-02,btc,2.375035051723,18804662.5425878
2021-09-03,btc,2.395390356338,18805587.54258234
2021-09-04,btc,2.395772281636,18806556.29258234
2021-09-05,btc,2.480946695916,18807581.29258234
2021-09-06,btc,2.51931377876,18808656.29258234
2021-09-07,btc,2.245742480847,18809612.54258234
2021-09-08,btc,2.213572688033,18810500.04258234
2021-09-09,btc,2.222094260363,18811356.29258234
2021-09-10,btc,2.142454311237,18812206.29258234
2021-09-11,btc,2.157808262825,18813131.29249204
2021-09-12,btc,2.208217016174,18814050.04249204
2021-09-13,btc,2.151863481078,18815043.79249204
2021-09-14,btc,2.245175277381,18816093.79248658
2021-09-15,btc,2.293761212961,18816981.29248658
2021-09-16,btc,2.273981867172,18817831.29248658
2021-09-17,btc,2.244949537952,18818750.04248658
2021-09-18,btc,2.290426705637,18819718.79248658
2021-09-19,btc,2.242941684172,18820718.79248658
2021-09-20,btc,2.040586287582,18821743.79247566
2021-09-21,btc,1.933233183973,18822512.54247566
2021-09-22,btc,2.075944471859,18823350.04247566
2021-09-23,btc,2.135308888042,18824381.29247566
2021-09-24,btc,2.038939778388,18825306.29247566
2021-09-25,btc,2.035666539997,18826206.29247566
2021-09-26,btc,2.040529522117,18827075.04247566
2021-09-27,btc,2.010425564687,18828043.79247566
2021-09-28,btc,1.951689041262,18828993.79247546
2021-09-29,btc,1.962665363543,18829806.29247546
2021-09-30,btc,2.069864321133,18830875.04247
2021-10-01,btc,2.26565626698,18831750.04246454
2021-10-02,btc,2.248711046277,18832925.04246454
2021-10-03,btc,2.266397740964,18833862.54246454
2021-10-04,btc,2.31284262096,18834837.54246454
2021-10-05,btc,2.411845063946,18835862.54246454
2021-10-06,btc,2.572944325306,18836681.29246454
2021-10-07,btc,2.490026710036,18837562.54246454
2021-10-08,btc,2.492000787508,18838312.54245908
2021-10-09,btc,2.538238578635,18839250.04245908
2021-10-10,btc,2.520123658863,18840243.79245908
2021-10-11,btc,2.631558646637,18841156.29245908
2021-10-12,btc,2.574418652958,18841993.79244924
2021-10-13,btc,2.620098281333,18843050.04244924
2021-10-14,btc,2.613922367304,18843906.29244378
2021-10-15,btc,2.783786506255,18844787.54244378
2021-10-16,btc,2.755061819188,18845618.79244378
2021-10-17,btc,2.775039217832,18846618.79244378
2021-10-18,btc,2.778276503838,18847543.79243407
2021-10-19,btc,2.86843851115,18848512.54243407
2021-10-20,btc,2.928317326688,18849443.79242861
2021-10-21,btc,2.756592260011,18850368.79242861
2021-10-22,btc,2.683021944048,18851356.29242861
2021-10-23,btc,2.702488997272,18852262.54242861
2021-10-24,btc,2.679080716831,18853218.79242861
2021-10-25,btc,2.761945352578,18854356.29242861
2021-10-26,btc,2.643400963823,18855293.79242861
2021-10-27,btc,2.563731148388,18856275.04242861
2021-10-28,btc,2.64447556709,18857231.29242861
2021-10-29,btc,2.709231626512,18858300.04242861
2021-10-30,btc,2.6854484387,18859268.79242861
2021-10-31,btc,2.660031269082,18860137.54242861
2021-11-01,btc,2.639313472843,18861062.54242861
2021-11-02,btc,2.705646798155,18862050.04242861
2021-11-03,btc,2.692667749587,18863056.29242861
2021-11-04,btc,2.624435938698,18863950.04240677
2021-11-05,btc,2.601770640962,18864918.79240131
2021-11-06,btc,2.617491647791,18865881.29239585
2021-11-07,btc,2.682304638596,18866837.54238493
2021-11-08,btc,2.854649564891,18867681.29235763
2021-11-09,btc,2.82534877502,18868631.29235763
2021-11-10,btc,2.721054645529,18869562.54235217
2021-11-11,btc,2.723236415073,18870550.04234217
2021-11-12,btc,2.650242500833,18871437.54234217
2021-11-13,btc,2.661045965713,18872393.79234217
2021-11-14,btc,2.684880108371,18873375.04232217
2021-11-15,btc,2.626068388319,18874318.79229487
2021-11-16,btc,2.481173720882,18875256.29229487
2021-11-17,btc,2.470657927214,18876187.54229487
2021-11-18,btc,2.337640428663,18877087.54229487
2021-11-19,btc,2.386216999692,18877943.79229487
2021-11-20,btc,2.455017801074,18878850.04229487
2021-11-21,btc,2.424879879847,18879675.04229487
2021-11-22,btc,2.319018826324,18880556.29229487
2021-11-23,btc,2.368765838495,18881381.29229487
2021-11-24,btc,2.346842971087,18882362.54229487
2021-11-25,btc,2.404923210419,18883175.04229487
2021-11-26,btc,2.198435955413,18884000.04229487
2021-11-27,btc,2.23272965194,18884893.79229487
2021-11-28,btc,2.336711996385,18885762.54229487
2021-11-29,btc,2.35943908323,18886656.29228941
2021-11-30,btc,2.324578694477,18887493.79228941
2021-12-01,btc,2.324286205718,18888350.04228941
2021-12-02,btc,2.300196624281,18889318.79228941
2021-12-03,btc,2.184991514137,18890368.79228941
2021-12-04,btc,2.009166960477,18891337.54228941
2021-12-05,btc,2.016818310956,18892375.04228941
2021-12-06,btc,2.067537537544,18893450.04228941
2021-12-07,btc,2.064377234197,18894412.54228395
2021-12-08,btc,2.06171865801,18895462.54168395
2021-12-09,btc,1.960546627964,18896481.29158394
2021-12-10,btc,1.941373722658,18897456.29157302
2021-12-11,btc,2.016910635367,18898400.04157302
2021-12-12,btc,2.049751176277,18899275.04157302
2021-12-13,btc,1.915299897932,18900156.29156756
2021-12-14,btc,1.974877505476,18901081.29156756
2021-12-15,btc,1.995926977652,18901962.54156756
2021-12-16,btc,1.94871973203,18902681.29156756
2021-12-17,btc,1.896526938461,18903612.54156756
2021-12-18,btc,1.919525855516,18904412.54156756
2021-12-19,btc,1.918249189772,18905343.7915621
2021-12-20,btc,1.922187343668,18906243.79155118
2021-12-21,btc,2.007205377658,18907250.04155118
2021-12-22,btc,1.990870317874,18908175.0415348
2021-12-23,btc,2.070150565572,18909125.04151842
2021-12-24,btc,2.071634649338,18910068.79150204
2021-12-25,btc,2.064057745187,18910987.54150204
2021-12-26,btc,2.071542317446,18911825.04150204
2021-12-27,btc,2.070718360007,18912750.04150204
2021-12-28,btc,1.945824586517,18913587.54146382
2021-12-29,btc,1.898459995686,18914493.79143106
2021-12-30,btc,1.923609297095,18915237.54143106
2021-12-31,btc,1.893385603418,18916168.79143106
2022-01-01,btc,1.941966039424,18917243.79143106
2022-01-02,btc,1.933497096507,18918231.29143106
2022-01-03,btc,1.897502355497,18919106.29142014
2022-01-04,btc,1.876886228678,18920025.04140376
2022-01-05,btc,1.782277170897,18920962.541371
2022-01-06,btc,1.768057798633,18921875.04133824
2022-01-07,btc,1.704571291459,18922750.0413164
2022-01-08,btc,1.71699299406,18923650.0413164
2022-01-09,btc,1.72082066082,18924531.2913164
2022-01-10,btc,1.718638590786,18925418.79130548
2022-01-11,btc,1.758039861455,18926406.29127818
2022-01-12,btc,1.805597050184,18927275.04123996
2022-01-13,btc,1.752041588022,18928393.79122904
2022-01-14,btc,1.771675205411,18929387.5412072
2022-01-15,btc,1.775752274618,18930425.0412072
2022-01-16,btc,1.774015355513,18931518.79120174
2022-01-17,btc,1.73630676024,18932525.04117444
2022-01-18,btc,1.745911520714,18933375.04116898
2022-01-19,btc,1.721981468557,18934456.29114714
2022-01-20,btc,1.681574639726,18935512.54111984
2022-01-21,btc,1.514790775018,18936350.04108254
2022-01-22,btc,1.455165902925,18937187.54107708
2022-01-23,btc,1.508378975549,18938068.79106616
2022-01-24,btc,1.526343091945,18939006.29103886
2022-01-25,btc,1.538880544803,18939956.29101156
2022-01-26,btc,1.534660000135,18940768.79099518
2022-01-27,btc,1.543763850705,18941587.54096788
2022-01-28,btc,1.576577931046,18942550.04093512
2022-01-29,btc,1.592485103381,18943481.29091874
2022-01-30,btc,1.589486377439,18944393.79091328
2022-01-31,btc,1.609690053329,18945287.54090782
2022-02-01,btc,1.61452774476,18946250.04088598
2022-02-02,btc,1.539179072383,18947206.29086414
2022-02-03,btc,1.544771260316,18948125.04082046
2022-02-04,btc,1.709053357873,18948937.54080408
2022-02-05,btc,1.726159971835,18949681.29079862
2022-02-06,btc,1.760874145144,18950656.29079862
2022-02-07,btc,1.821609827046,18951506.2907877
2022-02-08,btc,1.831529736531,18952468.79077678
2022-02-09,btc,1.840095004198,18953343.79075494
2022-02-10,btc,1.806667830508,18954262.54074948
2022-02-11,btc,1.754236923972,18955150.0407331
2022-02-12,btc,1.745950590083,18956315.09959684
2022-02-13,btc,1.746704565079,18957302.59959684
2022-02-14,btc,1.765131690456,18958258.84958046
2022-02-15,btc,1.839746953131,18959352.59955316
2022-02-16,btc,1.820760197081,18960327.59953132
2022-02-17,btc,1.680750155719,18961308.84950948
2022-02-18,btc,1.658393382535,18962142.18177205
2022-02-19,btc,1.660632849962,18963073.43176113
2022-02-20,btc,1.597672365828,18963973.43176113
2022-02-21,btc,1.53935959409,18964742.18175567
2022-02-22,btc,1.585255941769,18965692.18172837
2022-02-23,btc,1.548559725335,18966629.68169015
2022-02-24,btc,1.589005849792,18967454.68166434
2022-02-25,btc,1.632120546767,18968292.18162065
2022-02-26,btc,1.621580052318,18969073.43159881
2022-02-27,btc,1.564733720961,18969923.43158243
2022-02-28,btc,1.785886675274,18970885.93155513
2022-03-01,btc,1.831088158538,18971898.43154967
2022-03-02,btc,1.815856076135,18972748.43151145
2022-03-03,btc,1.753487692697,18973673.43147869
2022-03-04,btc,1.617160596022,18974542.18146231
2022-03-05,btc,1.62862859109,18975310.93144047
2022-03-06,btc,1.588284555745,18976129.68142409
2022-03-07,btc,1.578754463552,18977054.68140771
2022-03-08,btc,1.603838311539,18977979.68139133
2022-03-09,btc,1.735654059064,18978842.18134765
2022-03-10,btc,1.630630592506,18979748.43133127
2022-03-11,btc,1.605299073538,18980610.93132035
2022-03-12,btc,1.610487025913,18981585.93129851
2022-03-13,btc,1.563583025151,18982529.68129305
2022-03-14,btc,1.638923579978,18983485.93127667
2022-03-15,btc,1.62739184969,18984354.68125483
2022-03-16,btc,1.697348146346,18985323.43121391
2022-03-17,btc,1.69308040701,18986317.18120845
2022-03-18,btc,1.727490580808,18987210.93119753
2022-03-19,btc,1.742021306446,18988179.68118661
2022-03-20,btc,1.705071792374,18989142.18118661
2022-03-21,btc,1.695351371558,18990098.43116477
2022-03-22,btc,1.748109505852,18991029.68112655
2022-03-23,btc,1.761428760821,18991935.93106649
2022-03-24,btc,1.810651634482,18992829.68105557
2022-03-25,btc,1.816863848057,18993804.68105011
2022-03-26,btc,1.823441620909,18994810.93105011
2022-03-27,btc,1.912928867709,18995629.68104465
2022-03-28,btc,1.926069685862,18996623.43103373
2022-03-29,btc,1.931857269809,18997567.18101735
2022-03-30,btc,1.916462997871,18998410.93100097
2022-03-31,btc,1.854211355144,18999273.43099005
2022-04-01,btc,1.880179566094,19000154.68097367
2022-04-02,btc,1.867666383452,19000998.43097367
2022-04-03,btc,1.886983002157,19001867.18095729
2022-04-04,btc,1.894586551764,19002854.68088631
2022-04-05,btc,1.855218925189,19003760.93088631
2022-04-06,btc,1.760916830916,19004698.43078085
2022-04-07,btc,1.771822948566,19005560.93075355
2022-04-08,btc,1.718699748527,19006398.43074263
2022-04-09,btc,1.737109234767,19007354.68074263
2022-04-10,btc,1.720498052487,19008229.68073171
2022-04-11,btc,1.612532718343,19009085.93072625
2022-04-12,btc,1.633029961572,19010042.18071533
2022-04-13,btc,1.6754481725,19010917.18070441
2022-04-14,btc,1.624100214604,19011779.68070441
2022-04-15,btc,1.648615453539,19012767.18067165
2022-04-16,btc,1.645198704281,19013604.68066619
2022-04-17,btc,1.615563193564,19014635.93066619
2022-04-18,btc,1.660587322655,19015473.43066073
2022-04-19,btc,1.68715900189,19016248.43063343
2022-04-20,btc,1.683056618589,19017248.43062251
2022-04-21,btc,1.642192379664,19018304.68059521
2022-04-22,btc,1.614479409264,19019148.43058975
2022-04-23,btc,1.608260125691,19020167.18058975
2022-04-24,btc,1.60550883035,19021235.92958975
2022-04-25,btc,1.644601591866,19022248.42957337
2022-04-26,btc,1.549627067302,19023123.42956245
2022-04-27,btc,1.596095580203,19024185.92955153
2022-04-28,btc,1.617507844772,19025010.92955153
2022-04-29,btc,1.572635096383,19025948.42954607
2022-04-30,btc,1.537292898922,19026885.92952423
2022-05-01,btc,1.567381909459,19027929.67951289
2022-05-02,btc,1.573983130319,19028929.67950743
2022-05-03,btc,1.540983434257,19029867.17949105
2022-05-04,btc,1.618770611892,19030779.67948559
2022-05-05,btc,1.493350506698,19031760.92948013
2022-05-06,btc,1.476077962977,19032648.42946921
2022-05-07,btc,1.454866736249,19033542.17945829
2022-05-08,btc,1.397053307677,19034510.92945283
2022-05-09,btc,1.25746370058,19035479.67945283
2022-05-10,btc,1.282199871846,19036435.92943099
2022-05-11,btc,1.198898869373,19037342.17943099
2022-05-12,btc,1.211574517788,19038185.92943099
2022-05-13,btc,1.224580870454,19039135.92941461
2022-05-14,btc,1.254528110725,19040017.17940369
2022-05-15,btc,1.301371234936,19040779.67939823
2022-05-16,btc,1.248816594441,19041804.67935455
2022-05-17,btc,1.272635339124,19042723.42932179
2022-05-18,btc,1.204897921252,19043560.92928903
2022-05-19,btc,1.268265640482,19044323.42926719
2022-05-20,btc,1.226785298597,19045123.42923443
2022-05-21,btc,1.235285942059,19045967.17922897
2022-05-22,btc,1.273331088604,19046729.67921805
2022-05-23,btc,1.22293867204,19047729.67920167
2022-05-24,btc,1.246431579256,19048479.67917437
2022-05-25,btc,1.244237310755,19049379.67914707
2022-05-26,btc,1.235100855496,19050260.92914707
2022-05-27,btc,1.20688817198,19051123.42914161
2022-05-28,btc,1.225163407756,19052048.42914161
2022-05-29,btc,1.241234457517,19052979.67913615
2022-05-30,btc,1.337557348648,19053942.17911617
2022-05-31,btc,1.340327318645,19054854.67909193
2022-06-01,btc,1.258203816602,19055704.67905797
2022-06-02,btc,1.289506254729,19056485.92904159
2022-06-03,btc,1.255277674265,19057379.67903067
2022-06-04,btc,1.261962571345,19058248.42902401
2022-06-05,btc,1.26746929363,19059160.92902401
2022-06-06,btc,1.32794694055,19060098.42900763
2022-06-07,btc,1.322740859864,19061110.92891928
2022-06-08,btc,1.283418736198,19062223.4289029
2022-06-09,btc,1.278193263932,19063135.92889198
2022-06-10,btc,1.237117043464,19064054.67888106
2022-06-11,btc,1.208249128114,19065017.17888106
2022-06-12,btc,1.144614146671,19065810.92886106
2022-06-13,btc,0.962386955567,19066642.17881922
2022-06-14,btc,0.958749419408,19067554.67879738
2022-06-15,btc,0.982571637347,19068585.92876462
2022-06-16,btc,0.89010384052,19069329.67873186
2022-06-17,btc,0.900449527228,19070004.67871548
2022-06-18,btc,0.839761069586,19070979.67871548
2022-06-19,btc,0.905122908176,19071810.92868548
2022-06-20,btc,0.909413901996,19072635.9286691
2022-06-21,btc,0.916201262025,19073573.42863818
2022-06-22,btc,0.887627935977,19074379.6785718
2022-06-23,btc,0.936392381423,19075329.67854996
2022-06-24,btc,0.946260674502,19076135.9285445
2022-06-25,btc,0.953541799671,19077079.6784845
2022-06-26,btc,0.93595363596,19077942.1784845
2022-06-27,btc,0.92317584654,19078792.17847358
2022-06-28,btc,0.902427057507,19079704.6784572
2022-06-29,btc,0.895265183982,19080648.42829544
2022-06-30,btc,0.865015984997,19081717.17826714
2022-07-01,btc,0.866810006703,19082554.67825076
2022-07-02,btc,0.862322030966,19083417.1782453
2022-07-03,btc,0.864908319377,19084385.92823984
2022-07-04,btc,0.907445950743,19085279.67821254
2022-07-05,btc,0.906388103368,19086017.1781634
2022-07-06,btc,0.924592307191,19086810.92815248
2022-07-07,btc,0.973646516264,19087792.17814156
2022-07-08,btc,0.981374953634,19088717.17811416
2022-07-09,btc,0.97256585657,19089554.67810324
2022-07-10,btc,0.938937826789,19090510.92809232
2022-07-11,btc,0.903257154365,19091279.67807048
2022-07-12,btc,0.875464077465,19092223.42804318
2022-07-13,btc,0.91248166822,19092910.92798858
2022-07-14,btc,0.931267482062,19093685.92797766
2022-07-15,btc,0.947404727073,19094573.42795582
2022-07-16,btc,0.963942951894,19095498.42795582
2022-07-17,btc,0.947388315858,19096273.42793944
2022-07-18,btc,1.014380417157,19097092.17790122
2022-07-19,btc,1.064015965884,19097954.677863
2022-07-20,btc,1.059545792317,19098742.17784116
2022-07-21,btc,1.055572042956,19099610.9278084
2022-07-22,btc,1.037202359622,19100435.9278084
2022-07-23,btc,1.027767986307,19101398.4278084
2022-07-24,btc,1.035693112787,19102379.6778084
2022-07-25,btc,0.984744106523,19103267.17776472
2022-07-26,btc,0.970493939661,19104267.17773742
2022-07-27,btc,1.048530886503,19105298.42765552
2022-07-28,btc,1.090974652069,19106179.67761184
2022-07-29,btc,1.096121570662,19107092.1775627
2022-07-30,btc,1.08119685014,19107898.42752448
2022-07-31,btc,1.06930792552,19108848.42748626
2022-08-01,btc,1.068081818605,19109698.42744804
2022-08-02,btc,1.054827227962,19110667.17738252
2022-08-03,btc,1.044976588452,19111573.4273443
2022-08-04,btc,1.037537603272,19112398.42727878
2022-08-05,btc,1.065899475533,19113335.92721326
2022-08-06,btc,1.054367720796,19114342.17717504
2022-08-07,btc,1.061585802404,19115335.92710952
2022-08-08,btc,1.091208903728,19116235.92703308
2022-08-09,btc,1.064322658536,19117129.6769621
2022-08-10,btc,1.097349862382,19118054.6768802
2022-08-11,btc,1.098103095757,19118929.6767983
2022-08-12,btc,1.118913448413,19119892.17675461
2022-08-13,btc,1.120303000575,19120760.92613532
2022-08-14,btc,1.1152866103,19121592.1760971
2022-08-15,btc,1.105125221321,19122498.42602066
2022-08-16,btc,1.095336349684,19123423.4259606
2022-08-17,btc,1.071575714816,19124229.67589508
2022-08-18,btc,1.066480347068,19125129.67281305
2022-08-19,btc,0.962223516455,19126242.17273661
2022-08-20,btc,0.97348633387,19127173.42265471
2022-08-21,btc,0.99226378976,19128085.92259465
2022-08-22,btc,0.981225385052,19128992.17250729
2022-08-23,btc,0.992293505064,19130067.17246907
2022-08-24,btc,0.987637310218,19130979.67239263
2022-08-25,btc,0.995543286361,19131973.42231073
2022-08-26,btc,0.934524032452,19133073.42226705
2022-08-27,btc,0.925756657439,19133979.67221791
2022-08-28,btc,0.908751979889,19134985.92216423
2022-08-29,btc,0.936300029003,19135967.17209417
2022-08-30,btc,0.91691540216,19136979.67202319
2022-08-31,btc,0.926540201628,19137892.17192491
2022-09-01,btc,0.930819103606,19138754.67183744
2022-09-02,btc,0.924346524698,19139560.92166686
2022-09-03,btc,0.917781321543,19140479.6715677
2022-09-04,btc,0.924996509034,19141529.67149126
2022-09-05,btc,0.917682178845,19142485.92139844
